start day,start step,leave day,leave step,energy demand,power limit
0,42,0,67,6.406815904967415,8.597172441258461
1,36,1,60,17.964983525887547,10.343706161743862
2,41,2,74,15.76440683383518,16.920549581839904
3,48,3,76,33.23258072992569,17.35862206292314
4,30,4,66,13.033582162499824,8.542413381123058
5,26,5,70,28.210319913251848,17.084826762246117
6,29,6,69,18.67689376201672,15.880127439267227
7,28,7,66,19.71984058344684,15.880127439267227
7,68,7,79,5.176375161223706,8.378136200716849
8,22,8,85,80.65611268599308,26.449002839824416
9,24,9,74,89.1529648183276,24.01524004621586
10,29,10,68,17.32571693863965,17.35862206292314
10,70,10,81,8.761794746819442,8.432895260852248
11,30,11,66,18.228710455337964,17.030067702110713
12,30,12,66,12.526341374423424,16.865790521704486
13,30,13,69,19.28711977121236,15.82536837913182
14,36,14,72,5.192375215092732,16.04440461967344
14,94,15,26,12.89274256435523,8.487654320987653
15,32,15,52,31.96004013568741,17.194344882516923
15,85,16,11,12.432022840741482,8.378136200716849
16,25,16,72,18.76502676879757,10.136461631298943
17,39,17,49,1.570665888539362,16.59199522102748
18,27,18,62,46.073928795226095,17.194344882516923
18,67,18,74,2.242933646317735,12.868379131819987
19,29,19,49,19.4049552099056,15.606332138590197
19,52,19,64,9.185863436004324,8.378136200716849
19,79,19,94,11.465246577095902,8.378136200716849
20,31,20,68,32.63453041587518,17.24910394265233
21,28,21,66,19.715748627970665,15.82536837913182
21,67,21,75,10.910601425285956,16.975308641975307
22,48,22,68,11.862508179720184,8.432895260852248
23,38,23,84,44.91811146241563,15.629861680690542
24,29,24,49,17.118827785146,15.606332138590197
24,50,24,70,31.786315112099583,17.24910394265233
25,69,25,75,5.130059306739711,16.975308641975307
26,30,26,74,13.378108023985218,8.32337714058144
27,29,27,69,19.999398917784244,15.770609318996419
27,75,27,89,10.447920162430524,8.378136200716849
28,1,28,20,13.189876881951204,8.432895260852248
28,34,28,51,16.559408617430012,17.413381123058542
28,51,28,63,9.201233572198706,16.811031461569094
29,23,29,75,34.34874613788183,9.093482366554275
30,34,30,81,58.88227625902141,20.312287188331084
31,28,31,77,13.617440505555056,8.32337714058144
32,27,32,35,4.258817156405327,8.706690561529271
32,34,32,50,11.121879009563813,12.21127041019514
32,49,32,77,13.844504224427247,15.93488649940263
33,27,33,77,56.82155988265823,21.295813723799
34,29,34,69,19.963975852981715,15.770609318996419
35,28,35,49,14.489801127372129,15.770609318996419
35,48,35,69,33.720318968124865,17.35862206292314
36,29,36,60,21.340218225958854,13.576511476245091
36,75,36,88,10.048838466313724,8.378136200716849
37,25,37,68,23.92317829995813,14.51465175820706
38,35,38,60,20.079031043159205,15.770609318996419
38,60,38,75,6.880901421582432,8.761449621664676
39,37,39,71,38.863035227875386,21.98523273143642
