start day,start step,leave day,leave step,energy demand,power limit
0,22,0,62,55.86322732360723,25.4812453002468
1,34,1,42,7.797914100239041,16.811031461569094
1,46,1,53,5.444056211668631,17.35862206292314
1,53,1,60,5.283138970528667,17.468140183193945
1,76,1,84,5.872026464530547,8.761449621664676
2,42,2,52,12.355203023810418,17.468140183193945
2,53,2,59,4.021489425672382,8.21385902031063
2,69,3,36,56.649367055053055,17.24910394265233
3,35,3,72,6.649616940318386,15.989645559538026
3,78,3,86,4.064134190828495,17.303863002787736
4,35,4,73,2.7981179507379346,15.989645559538026
4,75,5,35,15.704828591870893,8.761449621664676
5,25,5,89,46.021917210288464,17.045535437839384
6,30,6,68,57.52732977264322,27.023084995695108
7,36,7,74,13.085721290457116,16.263440860215056
7,76,8,5,5.315921639633131,16.811031461569094
8,43,8,50,1.068570159129682,4.380724810832338
9,36,9,77,23.43354983300185,13.233213738765848
10,69,10,75,1.0468057533775017,4.216447630426124
10,76,10,82,4.073999060786266,8.651931501393866
11,40,11,69,34.11202203078532,20.587202916798507
11,75,11,95,15.377246005303864,8.761449621664676
12,37,12,52,5.270522932767076,8.32337714058144
12,73,12,82,14.338411093428345,17.35862206292314
13,36,13,42,1.9607571202284628,8.706690561529271
13,75,13,81,4.243306836661554,8.597172441258461
13,84,13,90,8.989417188090856,17.35862206292314
14,35,14,45,5.001997804961552,16.372958980485866
14,57,14,72,10.317011819989483,16.920549581839904
14,74,14,82,8.184876751926922,17.303863002787736
14,83,15,39,47.48077361506217,17.35862206292314
15,48,15,55,5.126231699289256,8.706690561529271
15,58,15,63,3.924213258671892,8.870967741935484
15,69,15,74,3.510586359747226,8.15909996017523
16,32,16,41,7.375339109890948,8.761449621664676
16,42,16,52,12.904298168318016,16.975308641975307
16,57,16,73,8.245796616552532,17.194344882516923
17,34,17,54,23.91469497930491,17.413381123058542
17,70,18,29,15.488328496480763,8.816208681800077
18,32,18,63,58.87373149598133,27.166228818281397
18,84,18,91,7.97468065317033,17.413381123058542
19,34,19,79,5.863998480354769,8.651931501393866
19,87,20,32,53.64332373152806,17.35862206292314
20,38,20,52,5.564356141325212,8.432895260852248
20,86,20,91,6.820330535754184,17.303863002787736
21,37,21,55,4.805535076471647,8.26861808044604
22,34,22,42,6.12636080367485,17.741935483870968
22,43,22,53,10.62762360143586,17.303863002787736
22,61,22,83,11.87365490158869,8.761449621664676
22,92,23,60,53.51869982490329,17.413381123058542
23,35,23,71,32.739397109145536,24.852009466063883
24,30,24,67,41.6579541574684,27.853745421289183
25,37,25,73,10.172589102980067,16.208681800079653
25,73,26,28,15.98160139791199,8.925726802070889
26,37,26,58,4.621629856151431,8.432895260852248
26,76,26,83,4.589308766315665,8.651931501393866
27,30,27,71,21.836613229441404,17.468140183193945
27,78,28,29,15.56102501254108,8.816208681800077
28,35,28,53,4.9032403679483485,8.378136200716849
28,53,28,72,16.372530469053494,17.24910394265233
28,87,28,92,3.749784282980432,8.706690561529271
29,38,29,47,11.915675813463745,16.975308641975307
30,24,30,80,85.86847127053473,20.180311582218707
31,33,31,60,11.203651551456456,11.504769862145722
31,74,31,82,1.0367242407395525,8.32337714058144
32,34,32,68,26.663926858649365,8.651931501393866
33,37,33,74,8.651976111479224,16.372958980485866
33,76,33,82,3.902003362350453,8.816208681800077
34,38,34,80,5.411288799092768,8.378136200716849
34,83,35,31,12.886843315146283,17.13958582238152
35,37,35,74,13.690998732008234,16.208681800079653
35,73,36,86,15.56276897211352,8.925726802070889
36,40,36,88,87.502243096555,24.654340428515702
37,21,37,66,55.5643068171435,23.095859204576335
37,78,38,36,52.05596926228774,17.413381123058542
38,37,38,51,4.946976390820122,8.487654320987653
39,36,39,72,12.841848490147829,15.93488649940263
40,32,40,75,22.9445546579239,17.35862206292314
40,76,40,83,4.765547443435235,8.761449621664676
41,36,41,73,6.548859788783532,16.263440860215056
41,74,42,34,15.49326273449314,8.870967741935484
42,36,42,73,6.6149313662925,16.263440860215056
43,34,43,42,6.118243222082716,17.577658303464755
44,32,44,82,57.70378265107523,15.057287865988577
45,37,45,68,12.390711959727746,8.974006248453774
46,26,46,77,55.140629163528,21.903727935506915
47,27,47,84,103.35480646137118,23.01272387247627
48,28,48,65,15.075612380039791,7.9994417422970026
49,37,49,80,66.07554267864894,26.48065995746708
50,28,50,69,42.11474201628873,14.196656187975325
51,25,51,83,16.194859208644953,8.78366662169531
52,37,52,52,4.86016564614519,8.378136200716849
52,77,52,82,3.4025346468640665,8.651931501393866
53,37,53,54,4.758358290809114,8.487654320987653
53,71,53,79,5.514841223655602,8.26861808044604
54,36,54,52,4.928819182685309,8.487654320987653
54,77,54,85,7.743261616650223,16.263440860215056
54,91,55,48,42.77056159277608,17.413381123058542
55,38,55,70,26.04498753293526,24.78624117446884
55,70,55,77,1.952034825404371,8.21385902031063
55,90,56,31,14.95422441475216,8.761449621664676
56,36,56,73,12.150602186691271,16.099163679808843
57,34,57,42,7.330362315337197,17.468140183193945
57,68,57,74,6.543161614876499,17.084826762246117
58,61,58,69,5.232456789884012,8.15909996017523
59,60,59,76,1.7713098973541983,8.26861808044604
60,37,60,53,4.6364711276204345,8.432895260852248
60,74,60,80,4.016167949269081,8.761449621664676
60,85,60,91,7.653430357135193,17.35862206292314
61,41,61,79,5.568692323522256,8.26861808044604
61,80,62,30,15.144449997908811,8.816208681800077
62,36,62,73,14.586343794148068,16.208681800079653
63,36,63,74,6.747992686782856,16.31819992035046
63,91,64,40,51.63602421969546,17.413381123058542
64,60,65,47,10.621845261405268,8.816208681800077
65,77,66,33,44.07398128775299,17.35862206292314
66,35,66,51,4.350078110896365,8.432895260852248
66,73,67,31,15.731817664466089,8.816208681800077
67,35,67,77,6.547083651722335,8.816208681800077
68,33,68,62,13.875819343954667,16.263440860215056
68,65,68,71,4.168914904450823,8.651931501393866
68,70,69,26,14.828184425143204,8.816208681800077
69,32,69,70,10.702628013839655,15.93488649940263
69,80,69,86,8.48772212931264,17.413381123058542
70,31,70,45,3.709905387369529,16.59199522102748
70,76,71,38,15.886216207967705,9.0900039824771
71,38,71,46,7.861859195356136,17.35862206292314
71,49,71,55,3.84155894656409,8.15909996017523
71,70,71,77,4.683342505367256,8.816208681800077
72,37,72,61,34.94282708612431,16.920549581839904
72,61,72,83,6.226164006231488,8.816208681800077
72,89,73,31,15.3782878873268,8.925726802070889
73,33,73,62,3.553775366808108,9.19952210274791
73,65,73,71,4.714085238206461,8.706690561529271
73,71,73,78,7.858675574382767,17.303863002787736
73,82,74,26,15.629620574276508,8.816208681800077
74,34,74,50,4.361893319713024,8.487654320987653
75,26,75,32,3.940503622764712,8.32337714058144
75,72,75,81,1.833801461589696,17.24910394265233
76,32,76,61,4.295580689096092,9.144763042612503
77,32,77,69,13.303694611535198,16.263440860215056
77,77,78,74,43.4464975558875,17.303863002787736
78,25,78,89,73.12495070277001,14.789273018468242
79,34,79,42,12.33344666237301,17.468140183193945
79,63,80,0,33.88093678897105,17.35862206292314
80,32,80,70,13.7850624294097,15.93488649940263
80,71,80,76,7.3114791739324225,17.35862206292314
80,84,81,26,15.61961506682804,8.816208681800077
81,34,81,46,10.485188948576347,17.13958582238152
81,52,81,77,1.4175662514308638,8.21385902031063
81,80,81,87,9.717509112292142,17.35862206292314
82,32,82,69,14.257165652190762,16.099163679808843
82,70,82,78,10.725089781589812,16.920549581839904
82,90,83,33,43.64476943105824,17.194344882516923
83,39,83,63,20.02409427273512,17.977747140046873
83,72,83,78,3.718161387273533,8.706690561529271
84,32,84,70,12.071955902788678,16.263440860215056
84,83,84,90,5.290840187650693,8.32337714058144
85,31,85,43,7.505192121586541,8.925726802070889
86,77,86,86,7.017487574892404,8.816208681800077
87,33,87,53,4.438708820483013,8.542413381123058
87,54,87,61,4.829277005436599,8.32337714058144
88,33,88,50,4.963182705318816,8.432895260852248
88,51,88,62,11.4524069515657,17.303863002787736
88,63,88,71,5.9415315926464,8.378136200716849
88,72,89,27,15.570928439880806,8.816208681800077
89,34,89,50,4.655478817756551,8.378136200716849
90,33,90,76,4.418246767294458,8.378136200716849
90,80,90,87,8.207129089130843,17.413381123058542
91,32,91,49,4.781126021212264,8.378136200716849
91,75,92,69,15.194307216494472,8.816208681800077
92,69,92,89,26.286497594214108,16.482477100756675
93,26,93,88,26.95570617755018,11.903004095861935
94,40,94,77,49.509263055038645,17.13958582238152
95,33,95,70,6.178997484042571,15.989645559538026
96,33,96,50,4.908087782460474,8.378136200716849
96,50,97,1,2.013310028395666,5.749701314217445
97,32,97,69,11.50618343316098,16.208681800079653
98,31,98,48,4.61324181794859,17.796694544006375
98,76,98,86,15.818163778582583,17.413381123058542
99,9,99,70,43.89834621432089,17.413381123058542
99,80,100,33,11.198866783999629,8.870967741935484
100,30,100,84,73.15878856110024,27.712326657170813
101,35,101,76,45.89384682501144,14.555618957223496
102,32,102,69,5.212088217592363,16.15392273994425
103,31,103,62,2.055171995051557,8.761449621664676
103,73,103,83,5.878870542264597,18.125248904818793
104,33,104,76,4.427300267440071,8.487654320987653
104,81,104,87,8.474304430445265,17.35862206292314
105,32,105,47,4.798873522273631,8.32337714058144
106,40,106,70,6.583908745539804,8.816208681800077
107,26,107,36,1.766071638374186,5.585424133811232
107,52,107,68,25.75596548135433,17.35862206292314
108,33,108,70,12.281319272595072,15.989645559538026
108,77,108,82,4.044289056090786,8.816208681800077
109,33,109,69,6.627581800571873,16.208681800079653
110,38,110,60,10.445353566072978,8.119359462122558
110,73,110,83,4.13639631195402,15.551573078454805
111,56,111,64,12.050433382325291,17.030067702110713
111,71,111,81,9.855581230831486,17.194344882516923
111,80,111,86,6.518062409852943,17.577658303464755
111,89,112,32,15.557969546316093,8.816208681800077
112,32,112,53,4.385795580895141,8.487654320987653
112,88,113,41,11.608386348636303,8.049581839904423
113,42,113,51,7.882594201667916,17.413381123058542
113,66,114,76,9.23943587200532,8.104340900039826
114,33,114,68,14.40792686806708,9.389852109364716
115,74,115,81,9.17954318769122,17.084826762246117
116,33,116,69,9.944770329287064,16.208681800079653
116,73,117,65,7.1139235233751945,17.24910394265233
117,65,117,71,4.331224650377951,8.870967741935484
118,33,118,70,14.082278980681206,16.208681800079653
119,82,120,84,51.43453072094663,17.303863002787736
120,30,120,72,68.20384514814086,29.630442302272915
121,5,121,44,5.874595108798339,8.761449621664676
121,62,121,76,4.685012401525444,8.15909996017523
122,35,122,76,3.680135466134073,8.816208681800077
122,79,122,85,4.981121051644561,17.35862206292314
123,32,123,69,12.718863966664,16.208681800079653
123,80,123,87,7.021489500458208,17.35862206292314
124,33,124,78,4.670255179650568,8.32337714058144
124,87,125,74,5.162031554530492,8.104340900039826
125,38,125,61,38.984365953762726,29.309603758077316
125,80,125,87,7.496336678889178,18.727598566308234
126,27,126,49,11.339544439847048,17.35862206292314
127,30,127,38,7.744663830123793,17.35862206292314
127,40,127,49,7.8823620250755155,17.468140183193945
128,49,128,69,15.579989429583934,8.761449621664676
129,27,129,67,26.38797735030561,17.35862206292314
129,71,129,78,7.88418448649974,17.413381123058542
129,85,131,74,11.81735249395178,8.104340900039826
130,22,130,80,65.10261620385587,16.42350853149626
131,27,131,85,49.15146068604839,11.156068538668222
131,94,132,63,52.39568633526751,17.413381123058542
132,30,132,80,37.9637637686374,14.246783531695536
132,80,132,86,9.312418101174988,17.413381123058542
133,32,133,69,12.382627878188606,16.263440860215056
133,68,133,89,7.321474417847351,8.651931501393866
134,31,134,53,12.211821356683055,15.880127439267227
135,38,135,59,14.258144289010351,8.816208681800077
135,62,135,71,12.65750027578086,17.194344882516923
136,28,136,50,16.34741711709575,17.413381123058542
136,71,136,79,7.875745963059707,17.413381123058542
136,85,137,89,11.83124342254948,8.049581839904423
137,20,137,67,57.79943177499174,19.212599854720168
138,27,138,67,13.636689936393378,17.24910394265233
138,73,138,84,5.464638097937134,16.208681800079653
139,62,139,67,3.4137959050695827,8.21385902031063
139,71,139,84,4.8857181086991055,8.32337714058144
140,32,140,74,4.853866087699531,8.32337714058144
141,36,141,73,45.074103594645,27.258296336878878
141,49,142,2,2.2395690303040663,8.706690561529271
142,37,142,68,13.507468417505882,8.717356181964893
143,72,144,71,11.673447389340389,8.104340900039826
144,80,144,86,7.418586923927356,17.413381123058542
145,27,145,57,11.20805232241412,17.413381123058542
145,72,145,79,4.800389743601325,8.761449621664676
145,83,146,33,11.848639468735698,8.816208681800077
146,33,146,47,4.713231427511824,8.378136200716849
147,30,147,59,8.317692581041548,16.53723616089207
147,61,147,67,7.873812822474687,17.194344882516923
147,85,148,37,11.84894432189415,8.761449621664676
148,46,148,55,1.787534797074832,8.597172441258461
148,69,149,58,37.21280487000997,17.413381123058542
149,39,149,81,65.31183643702313,25.87275723136305
150,33,150,65,16.7113266025449,16.15392273994425
150,64,150,71,4.727748428449572,8.706690561529271
150,74,150,82,7.155887570059935,17.522899243329356
150,84,151,58,11.725176445072956,8.104340900039826
151,67,151,90,10.995398258640405,8.104340900039826
152,73,152,82,9.436578764179384,16.372958980485866
152,86,153,25,14.849210414943023,8.761449621664676
153,32,153,68,10.700966161996236,16.263440860215056
153,81,153,86,7.546902909934438,17.35862206292314
154,32,154,64,6.075023979358239,16.15392273994425
155,30,155,47,9.855974571821877,8.26861808044604
155,63,155,81,11.66438612222368,8.104340900039826
156,33,156,47,13.390364441435672,15.82536837913182
156,60,156,68,11.748131137309857,17.303863002787736
156,73,157,7,11.883872890763286,8.104340900039826
157,27,157,70,17.720477584494407,17.413381123058542
158,71,158,78,7.858554076961145,17.194344882516923
158,81,158,86,8.087283803962675,17.303863002787736
159,50,159,71,8.67489363323231,8.378136200716849
159,73,159,82,2.930142936997624,16.31819992035046
