start day,start step,leave day,leave step,energy demand,power limit
0,48,0,80,6.801935122983662,9.39414961264934
1,24,1,71,51.07614318917291,16.091203449104142
2,31,2,78,102.4061560269471,28.687096140496028
3,42,3,81,16.13103931435953,9.501205448740542
4,23,4,81,55.43372775444498,12.283277404043503
5,54,5,88,18.416564527939578,17.664212946888686
6,44,6,70,3.090006445811384,8.484175006312224
7,26,7,64,14.598749998248012,7.798643626102448
8,36,8,88,16.165303427140003,9.582177948441025
9,26,9,60,39.57452968698609,16.298017273573798
10,45,10,52,6.028606543538453,16.406306873392072
11,42,11,52,1.3207433210898076,4.6569288678205885
11,52,11,79,11.521284247063464,9.447677530694941
12,44,12,64,5.6804565432335785,9.367385653653923
13,45,13,76,12.25090798133829,17.985380455052766
14,52,14,71,3.602940922637104,9.875900874840701
15,27,15,60,20.88504557292033,9.034291880892447
16,38,16,63,15.911690737642369,18.734415689483196
17,24,17,73,26.820796563127065,11.009667411827213
18,45,18,64,7.118484088890186,13.30168762822581
19,57,19,72,4.614670345098837,8.832106473471722
20,43,20,74,11.61531184744584,16.459834791437668
21,39,21,73,34.38956154819807,23.005896088677307
22,35,22,66,38.567759529840096,25.776461768540088
23,33,23,80,45.13353575962248,26.696369047386874
24,44,24,56,5.926070972361898,8.832106473471722
25,39,25,76,32.28651401713798,17.878324618961564
26,49,26,72,24.96179412161982,17.798032741975312
27,38,27,71,7.078439943931378,17.851560659966147
28,31,28,74,81.36722646192698,29.843076013696063
29,30,29,90,124.1945345584944,28.02606680347251
30,40,30,71,49.863003533709126,23.40509179986116
31,33,31,61,37.0291263424123,18.658324051971405
31,64,32,3,8.519386200155127,16.192195201319194
32,35,32,74,17.670353166600815,9.447677530694941
33,35,33,42,5.6337543541774,9.474441489690362
34,56,34,67,14.82936661762238,17.851560659966147
35,36,35,88,43.19791558653771,16.861946294899305
36,27,36,89,99.7804642393534,28.807915409079534
37,38,37,84,26.04699205709855,16.419938436639896
38,35,38,89,98.84632628281956,27.437389098597066
39,45,39,76,14.383478988145209,13.30168762822581
40,35,40,84,70.62256642692704,20.495992208221352
41,42,41,52,6.36171178938352,9.447677530694941
42,31,42,88,41.71383509448665,9.980587861609468
42,52,43,13,2.403525720759576,6.343058285473914
43,31,43,87,30.37211029216592,8.593341296587628
44,32,44,74,14.339989756907071,7.93796997415974
45,32,45,71,72.61644461682603,29.43003746889479
46,42,46,79,16.10514316059616,18.0924362910892
47,44,47,68,5.082811779765116,13.30168762822581
48,36,48,72,4.720778869203486,17.878324618961564
49,47,49,72,27.56017126775464,17.851560659966147
50,38,50,65,14.624893476524134,13.111390397240257
51,36,51,88,47.05938357505969,22.658063481129325
52,38,52,68,8.85129576166434,17.851560659966147
52,73,52,87,9.978656882709112,8.644758760394264
53,53,53,70,10.37608656143728,17.851560659966147
54,39,54,83,64.54712943290055,19.217136817830998
55,46,55,73,2.0882598594978306,4.683692826832437
56,20,56,78,76.0670928295699,29.440222055150606
57,39,57,66,31.32760244789377,22.355361234389463
58,25,58,78,50.67749784416469,23.250419806157254
59,34,59,73,52.32890788345453,21.874608253419456
60,33,60,61,32.21034436626559,18.68432179697204
61,41,61,52,12.856931322098054,16.513362709428513
62,47,62,74,22.43760298407456,17.878324618961564
63,44,63,70,17.89546612151163,17.851560659966147
64,29,64,85,99.4570918303948,23.46270884943855
65,37,65,60,23.64291114952021,14.817630510185925
66,40,66,72,12.488031686618504,16.540126668478695
