start day,start step,leave day,leave step,energy demand,power limit
0,30,0,87,70.2931534515755,28.05393153365506
1,31,1,77,51.347576121823145,24.22080337737087
2,39,2,67,22.649367763376528,21.600481939140042
3,33,3,69,9.998522692975092,17.24910394265233
4,30,4,71,8.522490266678595,17.194344882516923
5,29,5,70,9.397029445464684,17.13958582238152
6,32,6,74,8.691766534389977,17.194344882516923
7,30,7,68,52.56131046325212,17.35862206292314
7,67,7,83,24.78101973302213,17.468140183193945
8,36,8,66,39.71359964029045,22.705448497054007
9,21,9,76,41.624683753873335,18.031162461172904
10,28,10,70,9.43699742275356,17.468140183193945
11,29,11,69,8.713948892996207,17.687176423735565
12,30,12,74,58.6559206901881,17.577658303464755
13,31,13,81,32.24181375809883,17.577658303464755
14,28,14,75,51.06863355190967,17.798981881234013
15,39,15,74,27.98402339848051,17.12405112061729
16,24,16,67,42.62131257327097,13.232911443706906
17,39,17,85,40.95730283550096,21.657498701703986
18,29,18,71,8.850920575079751,17.194344882516923
19,30,19,75,8.203094202122212,17.24910394265233
20,30,20,73,52.3405240197812,17.63241736360016
21,30,21,73,27.649826212917816,17.35862206292314
22,34,22,64,28.229952636872827,17.425107658183336
23,20,23,90,89.60782931636578,19.92410017954459
24,29,24,70,7.851457821713179,17.13958582238152
25,32,25,73,7.748382790461506,17.24910394265233
26,29,26,74,8.042984496508907,17.577658303464755
27,31,27,71,8.426220355910639,17.577658303464755
28,32,28,88,80.52859468911493,26.461848275485483
29,39,29,76,55.66500033994483,28.090465455961755
30,29,30,69,54.46958116020103,27.594548463866815
31,30,31,72,10.67710148043412,17.468140183193945
32,31,32,73,10.35939958920014,17.741935483870968
33,32,33,70,24.652520143483887,16.975308641975307
34,30,34,70,9.98796462786899,17.303863002787736
35,28,35,70,9.857959546253936,17.13958582238152
36,30,36,86,95.18402347420518,28.700407143898243
37,31,37,87,24.859770088051683,13.416444420396324
38,30,38,70,9.896337950693914,17.13958582238152
39,28,39,70,8.993331228857858,17.468140183193945
40,30,40,72,8.47537003466724,17.413381123058542
41,32,41,76,9.57664484608946,16.811031461569094
42,31,42,71,9.427137070624102,17.24910394265233
43,22,43,78,36.22995967759629,11.708716497724168
44,24,44,70,47.82756591055679,25.545852553737603
45,30,45,90,104.54226432725552,26.703735908497276
46,31,46,73,8.197096972166342,18.946634806849854
47,30,47,72,61.381259477366456,17.303863002787736
48,31,48,69,8.266260943178752,17.522899243329356
49,29,49,69,57.10717038921926,17.577658303464755
50,31,50,83,66.54910084605905,17.238690328802477
51,40,51,61,12.82831201274548,8.510992678941134
52,31,52,70,8.6495642727093,16.372958980485866
53,31,53,71,8.780700676095181,17.084826762246117
54,31,54,71,8.562057521904345,17.13958582238152
55,30,55,71,54.26968383511778,17.303863002787736
56,40,56,72,37.753239755199445,20.652535194372838
57,37,57,63,24.172842051384094,13.041945752681357
58,29,58,65,65.47225013666508,24.384335776655405
59,30,59,71,8.847795003515666,17.24910394265233
60,31,60,72,42.4118181714473,17.303863002787736
61,31,61,72,10.04990508693956,18.399044205495816
62,31,62,72,8.424212280029687,17.24910394265233
63,30,63,73,8.291794498549836,17.24910394265233
64,20,64,83,26.02310836014836,9.995729788045672
65,21,65,68,42.30505690615894,21.459289339322392
66,27,66,72,8.286927311191146,17.030067702110713
67,27,67,64,6.151501277819511,8.761449621664676
68,26,68,69,48.0604060668374,17.303863002787736
69,25,69,66,34.674960097475,17.24910394265233
70,26,70,77,67.89274265812584,25.29139790150074
71,33,71,84,56.18385367584172,20.97751266260425
72,35,72,72,33.99379096659729,13.179987142304993
73,27,73,68,7.834233048320505,17.194344882516923
74,28,74,67,7.216943694107488,17.13958582238152
75,26,75,71,50.466820349913306,17.24910394265233
76,27,76,68,8.341018433167331,17.35862206292314
77,26,77,65,62.980552586573374,17.24910394265233
78,23,78,89,88.38453640377368,18.085334262292275
79,32,79,60,7.875655015121103,7.571226630192792
80,27,80,67,8.730486301423326,17.63241736360016
81,24,81,67,8.677519184712658,17.13958582238152
82,26,82,67,7.882768498115163,17.194344882516923
83,26,83,64,52.1030062876877,17.24910394265233
84,40,84,72,20.28649465428029,14.789411474034498
85,27,85,72,42.91440693801498,13.74672699158259
86,39,86,73,22.13905050302369,12.120960681102037
87,26,87,68,7.547707025726784,17.194344882516923
88,25,88,65,5.562443266051869,8.542413381123058
89,25,89,67,8.205816287073544,17.194344882516923
90,26,90,66,8.584226233785598,17.63241736360016
91,26,91,62,53.13070473434993,17.24910394265233
92,23,92,85,45.422248878398136,16.145064382441223
93,34,93,72,40.7255655727478,23.68004795259878
94,28,94,50,6.338384758151367,7.9400637196336135
94,50,94,60,12.390490182997768,17.35862206292314
94,59,94,70,6.690564160661019,17.35862206292314
95,30,95,46,8.399196797496792,8.32337714058144
95,48,95,67,21.0701880491086,17.413381123058542
96,26,96,64,50.85425862389997,17.24910394265233
97,29,97,67,13.23894874689366,8.761449621664676
98,35,98,72,58.815442246080536,22.308219337502493
99,23,99,77,41.06759121514113,21.647295532345506
100,38,100,90,44.91169439709353,26.893687221063367
101,38,101,44,2.3697700278974185,7.0639187574671425
101,47,101,69,8.159680213472948,8.816208681800077
102,26,102,76,33.579608002464866,17.303863002787736
103,49,103,63,5.759907289787739,8.432895260852248
104,26,104,70,52.504259837521936,17.24910394265233
105,26,105,55,25.790036204370114,17.194344882516923
105,55,105,71,22.880862001839347,17.413381123058542
106,36,106,63,18.900016907395447,10.923499908121105
107,37,107,61,14.396063012180282,12.435162902566557
108,26,108,65,50.08323101406385,17.24910394265233
109,27,109,67,14.731943320075542,8.761449621664676
110,26,110,68,56.14856877294012,17.303863002787736
111,28,111,66,14.539608310059885,8.761449621664676
112,22,112,87,59.83671571524303,12.606387696932947
113,23,113,82,55.01330674641987,13.636926789690923
114,23,114,88,60.342865072736416,22.340917408283524
115,26,115,67,8.090212079357574,17.63241736360016
116,26,116,67,51.224722728865125,17.522899243329356
117,26,117,68,7.435642200349818,17.24910394265233
118,26,118,65,33.38746687019524,17.194344882516923
119,27,119,61,15.590685941177805,17.13958582238152
120,22,120,85,79.02425205438533,21.356937406858997
121,28,121,75,40.600583294926274,10.94924368438755
122,27,122,46,10.399044488967062,17.468140183193945
122,45,122,68,16.301269791604984,16.427718040621265
123,28,123,47,21.95894486281846,17.303863002787736
123,46,123,64,8.304046810767193,8.816208681800077
124,28,124,47,16.83359052254105,17.522899243329356
124,46,124,70,12.223292117402368,8.597172441258461
125,27,125,69,8.219940470724838,17.24910394265233
126,36,126,64,32.73023629780398,17.43752832957523
127,23,127,79,66.20995452978593,19.898433230300817
128,33,128,62,17.922333791232386,18.318728870327256
129,26,129,68,8.10853427705715,17.577658303464755
130,27,130,67,8.33611782369452,17.24910394265233
131,27,131,66,7.962701660394056,9.254281162883313
132,26,132,69,8.705046612608959,17.522899243329356
133,28,133,46,13.611570870925313,17.522899243329356
133,47,133,91,18.943036229463267,8.21385902031063
134,37,134,66,23.86267272806533,18.666176186311557
135,34,135,74,30.17128093956534,21.88959184543387
136,26,136,64,8.853346541746925,17.522899243329356
137,28,137,66,42.52620692959799,17.194344882516923
138,29,138,71,5.361229326981757,5.256869772998805
139,29,139,58,15.500236541878024,8.816208681800077
139,58,139,72,3.029974950529369,17.522899243329356
140,22,140,75,83.93815480212237,23.770299496330512
141,32,141,69,13.133790646690564,9.932480708509043
142,27,142,74,40.12937413742287,17.54390170245453
143,34,143,78,32.402796191675066,13.968295768816938
144,28,144,66,14.791576039643312,8.761449621664676
145,28,145,68,35.54472716206385,17.13958582238152
146,27,146,68,24.961784065471164,17.084826762246117
147,28,147,66,4.810458372944782,6.461569095977699
148,30,148,83,79.36844005592563,27.927259443830582
149,33,149,69,25.26033391393041,10.588063247814691
150,27,150,66,7.998785181280729,17.194344882516923
151,26,151,66,7.468906713184234,17.194344882516923
152,27,152,67,7.547503590785034,17.303863002787736
153,27,153,64,7.764395383046541,17.084826762246117
154,35,154,65,17.643535334551817,17.098373786634127
155,32,155,78,48.87720601855683,17.80742180248292
156,28,156,86,20.96703161772953,9.610065884547517
157,28,157,68,35.97598459713784,17.413381123058542
158,30,158,68,22.61414848428162,17.084826762246117
159,29,159,68,20.6207358801256,17.24910394265233
160,28,160,49,12.325812544542236,17.468140183193945
160,49,160,67,12.898598882904317,8.542413381123058
161,26,161,58,11.813354271264451,17.522899243329356
162,29,162,89,41.78733295837192,9.270210573149235
163,33,163,79,98.74755271400696,28.181301403977542
164,27,164,69,43.58095886614972,17.13958582238152
165,28,165,46,8.322932637179477,16.15392273994425
165,46,165,60,7.615406893612877,8.761449621664676
166,27,166,66,11.430778350481257,17.24910394265233
167,28,167,66,29.274029320155943,17.413381123058542
168,32,168,67,45.01727275594031,23.409754699349975
169,36,169,76,32.85782779019693,11.927190782528411
170,22,170,71,29.954566220655515,14.818448534543574
171,27,171,66,8.95683005918118,8.706690561529271
172,27,172,67,10.856840041980924,8.761449621664676
173,28,173,45,12.550404911396528,17.24910394265233
173,45,173,55,7.982663156570651,16.15392273994425
173,60,173,72,10.088571532008215,8.761449621664676
174,27,174,66,18.10485013496575,17.303863002787736
175,27,175,53,16.02906991785687,14.073078454798884
175,53,175,66,16.11742849854994,15.770609318996419
176,26,176,76,50.96131069160833,14.439907744403241
177,20,177,63,36.57657653340964,16.970998905007296
178,35,178,72,6.09480362036952,12.10175228992433
179,31,179,63,21.08767207396708,17.468140183193945
180,35,180,81,23.035755261674684,7.647455906196849
181,25,181,88,54.13374084990036,18.9137547778436
182,31,182,88,32.37746809731423,12.63872982961856
183,40,183,83,73.44185130952883,26.132618699953483
184,22,184,79,25.077283201373056,9.680528226261893
185,26,185,68,3.313690311161464,17.084826762246117
186,27,186,66,20.334478348525355,17.13958582238152
187,29,187,82,26.877767989671632,17.194344882516923
188,22,188,66,28.687255170902304,17.13958582238152
189,29,189,58,29.4364102701296,17.303863002787736
190,33,190,72,53.79687484365608,20.98636956809066
191,20,191,88,41.93012165368542,11.451430591740186
192,26,192,72,28.9782954222046,17.194344882516923
193,27,193,76,21.450954018962467,17.13958582238152
194,25,194,52,18.76033776011584,17.13958582238152
194,58,194,64,2.47318230396586,8.706690561529271
195,27,195,63,30.747907658319484,17.13958582238152
196,34,196,66,13.25943582333625,12.946859716757565
197,27,197,62,17.13747888773081,11.79884386211192
198,22,198,75,77.61624691896078,19.05081686211433
199,26,199,75,37.6246347641493,17.194344882516923
200,25,200,62,25.215197688230315,17.13958582238152
201,28,201,69,7.196586171091869,11.82795698924731
202,27,202,70,32.912652659332096,17.194344882516923
203,26,203,67,20.491887525291705,17.13958582238152
204,31,204,90,80.48151040643307,17.78879183493936
205,25,205,72,34.976919286336006,10.010183592131167
206,27,206,70,35.657477082710635,17.24910394265233
207,28,207,66,14.534127374145807,8.761449621664676
208,29,208,64,18.167490921475785,17.194344882516923
209,27,209,46,10.299928976309262,17.522899243329356
209,46,209,70,8.621234092025134,17.13958582238152
210,21,210,74,90.20617078774488,26.452634899488515
211,33,211,83,26.060415709826398,10.996794170857298
212,29,212,69,51.2594317550443,16.382617872500077
213,27,213,67,31.816311713941563,17.13958582238152
214,27,214,67,14.097174731104648,17.194344882516923
215,22,215,65,35.15322425351799,16.920549581839904
216,27,216,62,17.92333690705059,17.194344882516923
216,61,216,74,8.382188301487725,8.816208681800077
217,28,217,63,13.995910440094145,8.761449621664676
218,31,218,61,24.475802321076376,20.060544987321816
219,36,219,86,45.38043570253238,28.391241689535516
220,28,220,66,11.853680037133214,8.761449621664676
221,28,221,67,15.012980193241017,8.816208681800077
222,27,222,69,6.818153965188855,17.522899243329356
223,27,223,64,38.88731090278446,17.413381123058542
224,26,224,65,71.36980360043148,25.767151433393543
225,40,225,68,29.29662499317892,24.024181672746266
226,29,226,72,22.791601572020816,13.067667698037456
227,27,227,68,8.51172168045568,15.223018717642368
228,28,228,68,12.912805804056797,8.816208681800077
229,26,229,66,22.45045885520265,17.24910394265233
230,29,230,67,19.07186921238636,17.24910394265233
231,28,231,64,15.37443662962579,8.816208681800077
232,32,232,80,46.109842492040656,19.578093066441344
233,29,233,62,18.33794458280429,17.530084559989184
234,27,234,66,7.2762343899987005,17.084826762246117
235,30,235,47,3.5365259161556124,14.94922341696535
235,48,235,68,15.21238291623422,8.816208681800077
236,28,236,66,15.758928566839602,15.387295898048585
237,28,237,68,16.259052192863447,8.816208681800077
238,40,238,65,10.806682772286168,8.795156018216572
239,25,239,65,47.88362448749225,29.497541978282882
240,33,240,66,27.535893665702105,21.9908683890769
241,40,241,66,38.48715670275949,26.273438043453595
242,28,242,67,13.45148573532589,8.487654320987653
243,27,243,59,15.457049149137603,16.372958980485866
243,61,243,72,8.500480775696676,15.880127439267227
244,26,244,44,6.159268813033013,8.761449621664676
244,44,244,68,38.61123813557778,17.35862206292314
245,28,245,59,8.357682879911005,15.989645559538026
246,21,246,83,24.12714808920696,8.928568066093705
247,30,247,66,26.60521087152774,19.380805179891826
248,23,248,68,7.883972390234522,17.13958582238152
249,25,249,67,7.202076799074376,17.13958582238152
250,25,250,65,8.120786567310919,17.577658303464755
251,27,251,67,5.771105088857528,8.706690561529271
252,30,252,65,60.01007846133608,24.281120792912837
253,24,253,84,70.87042858347633,28.791430867546264
254,35,254,61,26.784581446177636,22.16572545152065
255,25,255,69,7.855900713496238,17.194344882516923
256,26,256,68,7.872467442279219,17.413381123058542
257,28,257,70,22.88936381812005,17.303863002787736
258,28,258,66,13.993160635549206,8.816208681800077
259,29,259,74,17.590418239454056,17.468140183193945
260,35,260,89,29.827714926071952,12.880615621298649
261,29,261,73,39.48987108961837,17.901823588259116
262,28,262,67,14.678267341533331,18.727598566308234
263,27,263,65,19.8944089199507,17.522899243329356
264,28,264,68,3.8622304587916414,8.32337714058144
265,28,265,68,11.85419424756527,17.24910394265233
266,30,266,86,48.60408450636368,17.991737817838466
267,29,267,90,39.45265464987602,13.547590222684507
268,35,268,90,27.675672229284327,7.817598004691622
269,29,269,68,36.62218095331096,17.687176423735565
270,28,270,66,15.12319385878209,8.816208681800077
271,29,271,72,16.06817522878951,14.565909996017524
272,28,272,65,23.36213116742937,17.577658303464755
273,29,273,64,9.172816558519049,8.816208681800077
274,23,274,88,102.7243422012356,21.00223464045345
275,31,275,79,55.18553980189016,15.898639093216934
276,28,276,51,9.74038234519038,8.816208681800077
276,52,276,67,22.223873333522302,17.522899243329356
277,25,277,67,8.486493325921305,17.24910394265233
278,26,278,68,7.797592144479033,17.030067702110713
279,27,279,65,7.788693624215878,14.78494623655914
280,25,280,60,30.67929387816228,27.630659738509266
281,23,281,79,82.92394318995754,23.435855938782204
282,21,282,76,100.44494637160447,25.564496457716054
283,23,283,66,8.493145340118122,17.194344882516923
284,28,284,39,6.2928201452730494,8.651931501393866
284,38,284,69,2.082511234900533,6.24253285543608
285,28,285,73,7.933363000452515,11.608920748705696
286,28,286,50,15.974919614707252,8.816208681800077
286,50,286,65,15.188475791918794,17.63241736360016
287,26,287,64,36.772515187997,17.577658303464755
