start day,start step,leave day,leave step,energy demand,power limit
0,35,0,78,15.920366971471488,9.035244922341697
1,35,1,64,5.114438681791462,8.487654320987653
2,38,2,51,2.89894750142526,4.271206690561529
2,55,2,75,3.2667751403295795,8.706690561529271
3,36,3,65,14.287668996223736,16.975308641975307
4,32,4,91,15.738746623955118,9.0900039824771
5,36,5,79,1.4217115883435556,4.380724810832338
5,79,5,85,1.0532728562142104,4.325965750696934
6,34,6,71,4.941455747404122,8.651931501393866
7,34,7,73,6.050533925814443,8.542413381123058
8,41,8,63,31.66526225292793,17.35862206292314
9,37,9,66,6.213948799027781,8.32337714058144
10,35,10,70,5.632089015860424,8.761449621664676
10,72,10,85,9.22604618967265,8.487654320987653
11,34,11,74,4.290533830167674,8.432895260852248
12,36,12,76,1.007428104001668,4.380724810832338
13,34,13,79,6.543149409657609,8.925726802070889
14,24,14,65,27.427475436080044,8.9480880302658
15,33,15,58,5.198221976856002,8.21385902031063
16,56,16,79,5.836482364148644,8.21385902031063
17,31,17,81,15.717917304605557,8.816208681800077
18,31,18,84,15.753974301644217,8.925726802070889
19,38,19,71,2.21663209114822,15.93488649940263
20,32,20,80,15.759959298215064,9.0900039824771
21,39,21,78,25.214598183635285,17.35862206292314
22,33,22,40,4.273406853644098,8.706690561529271
23,29,23,63,25.687809869463678,12.562212866169766
24,35,24,74,6.2104733623256285,8.706690561529271
25,34,25,76,4.588916812283331,8.816208681800077
25,85,26,2,9.86473653362233,8.816208681800077
26,38,26,75,20.42570880962214,17.468140183193945
27,34,27,76,5.800699707171292,8.542413381123058
28,34,28,89,15.964843629344626,8.98048586220629
29,41,29,51,16.31746384015342,17.468140183193945
30,44,30,72,31.09452087138645,17.522899243329356
31,35,31,54,6.569149304526053,8.816208681800077
31,55,31,77,1.683965729035329,4.380724810832338
32,34,32,70,4.4718817792681484,8.761449621664676
33,35,33,90,15.869147206228847,9.144763042612503
34,36,34,83,1.31890867531762,4.380724810832338
35,38,35,64,49.57047074319334,26.548692671645515
36,33,36,68,60.912096322308464,24.485872304738347
36,71,36,82,12.069646342063576,17.24910394265233
37,35,37,68,18.287401715626217,7.949432119223809
37,88,38,32,32.756299727570074,17.35862206292314
38,36,38,90,15.75041814405126,9.0900039824771
39,36,39,75,4.525644113899273,4.380724810832338
40,35,40,46,6.162573139915629,8.761449621664676
40,46,40,78,5.551925123632137,4.490242931103145
41,38,41,72,1.3642133464995532,4.380724810832338
42,34,42,45,6.324787463200585,8.651931501393866
42,46,42,85,13.198295592533926,15.770609318996419
43,56,44,74,13.465524470375282,17.084826762246117
44,30,44,68,46.40343119716509,21.69556950671886
45,51,45,86,15.629657189873251,8.761449621664676
46,33,46,89,15.546619800308598,8.98048586220629
47,39,47,76,6.612647602983194,17.24910394265233
48,38,48,72,27.817324413965466,17.468140183193945
49,38,49,83,15.469494175921572,8.98048586220629
50,29,50,82,46.72079433579173,13.600980972454131
51,45,51,54,13.568053598157093,17.468140183193945
51,55,51,80,6.065508067763105,8.706690561529271
52,43,52,80,11.178981150154664,12.53982477100756
53,36,53,75,1.3550203184876064,9.473317403424932
54,35,54,45,5.56950785419859,8.706690561529271
54,53,54,77,2.033803981589492,8.597172441258461
55,34,55,72,5.620613888890836,8.542413381123058
55,75,55,92,9.61237916290358,8.816208681800077
56,34,56,86,15.800046792221329,9.035244922341697
57,27,57,61,14.107708478325984,11.962239784246254
58,58,58,84,32.203327483621614,17.194344882516923
59,35,59,73,3.743978758605945,4.380724810832338
60,34,60,79,3.64300274526202,8.432895260852248
61,41,61,77,1.4069252403695296,4.380724810832338
62,34,62,72,5.603085804425754,8.542413381123058
63,35,63,91,14.32459228666939,9.035244922341697
64,36,64,63,54.91582675795908,28.199180126680872
65,22,65,74,85.23918724106271,26.1453851122684
66,22,66,89,55.71016161229724,19.467082560705325
67,25,67,81,16.03204335758956,9.0900039824771
68,30,68,41,5.871998170612224,8.706690561529271
68,49,68,72,1.2498606882226688,8.706690561529271
69,26,69,84,15.709380584627208,9.0900039824771
70,34,70,71,6.444496271812133,17.24910394265233
71,20,71,77,58.52538054412913,28.013548582256497
72,49,72,74,6.27886809270668,8.816208681800077
73,27,73,87,16.056962813033138,9.144763042612503
74,25,74,55,15.716448239821714,9.0900039824771
75,26,75,84,15.353565102433349,9.035244922341697
76,33,76,77,1.0905980867023053,4.380724810832338
77,26,77,65,22.742068652774933,16.263440860215056
78,40,78,86,42.18292281173842,15.00931844274146
79,50,79,61,18.28832716084123,17.413381123058542
80,25,80,85,15.666784917750237,9.035244922341697
81,26,81,85,14.14259496425568,9.0900039824771
82,30,82,80,2.0478191815149382,5.968737554759059
83,30,83,73,4.991929884500541,8.706690561529271
84,40,84,72,10.211335964304553,15.880127439267227
85,34,85,60,3.461826778820363,8.597172441258461
86,49,86,77,6.210586538008918,8.761449621664676
87,34,87,69,9.964423231792347,15.93488649940263
88,26,88,85,14.117780640170638,9.0900039824771
88,91,89,16,19.801892746721165,16.099163679808843
89,29,89,85,13.287316869214829,9.035244922341697
90,29,90,85,44.956735639759934,11.229439871758931
91,27,91,62,18.349304972994208,10.05716031705638
92,65,92,75,15.509526191605714,17.194344882516923
93,39,93,84,37.69495195878459,15.461138797478373
94,40,94,71,3.673730776359838,1.0404221425726807
95,24,95,82,15.022330103350496,8.98048586220629
96,25,96,81,14.743561188964565,9.0900039824771
97,32,97,74,1.261670071813508,4.380724810832338
98,32,98,42,6.405024309358572,8.761449621664676
99,36,99,53,5.521099173379628,8.432895260852248
100,50,100,73,4.7554110073023095,8.651931501393866
101,25,101,82,15.995629635247138,9.0900039824771
102,25,102,80,14.566969115174643,8.98048586220629
103,30,103,76,5.113584038916,8.761449621664676
104,61,104,66,2.9249840119503605,8.597172441258461
105,31,105,68,2.8621151954239155,9.692353643966545
106,2,106,11,1.2618967005736963,8.651931501393866
106,49,106,54,3.746124103603374,8.761449621664676
107,43,107,53,14.596665527713158,17.24910394265233
107,54,107,66,16.707249226576824,17.084826762246117
108,30,108,68,3.231268210391553,8.651931501393866
109,30,109,74,16.096093306681574,9.144763042612503
110,35,110,65,9.722524625992516,15.880127439267227
110,69,110,82,9.923320485369748,8.378136200716849
111,30,111,73,4.761752174449624,8.706690561529271
111,73,111,88,8.021777827506504,8.761449621664676
112,33,112,72,1.957995966344632,9.801871764237355
113,38,113,47,6.053688143305043,8.378136200716849
114,50,114,77,4.478976064039308,8.761449621664676
115,35,115,73,10.774500400061736,10.294703305455995
116,30,116,65,6.2058359330870365,8.706690561529271
117,26,117,61,2.903970782076754,8.15909996017523
118,27,118,79,4.912428957702516,8.597172441258461
119,28,119,76,2.835064819370636,8.432895260852248
120,47,120,76,3.169600498580708,8.651931501393866
121,41,121,54,6.23849627258905,8.816208681800077
122,27,122,77,2.80516452417802,8.26861808044604
123,28,123,68,3.550413105779261,8.597172441258461
124,32,124,82,97.07767197264272,25.49509525441708
125,27,125,73,4.956106728385974,8.761449621664676
126,32,126,55,1.4887557000526797,9.692353643966545
126,60,126,68,2.5513247738821176,8.706690561529271
127,43,127,61,4.648639455673892,8.761449621664676
128,24,128,84,84.36762640528795,24.719616663706482
129,34,129,70,18.47420907216344,17.468140183193945
130,34,130,70,1.4514421200062428,9.582835523695739
131,33,131,68,18.85061060147001,17.35862206292314
132,35,132,60,19.73186889670276,17.468140183193945
133,33,133,82,15.722962499162335,9.0900039824771
134,33,134,68,7.660635043673535,9.035244922341697
135,49,135,70,1.909286038484126,8.761449621664676
136,29,136,82,3.924845988438556,8.761449621664676
137,32,137,75,1.7723381872301556,4.380724810832338
