start day,start step,leave day,leave step,energy demand,power limit
0,37,0,70,29.769882946165616,17.522899243329356
1,23,1,71,54.802421886300486,24.462227329924914
2,26,2,83,41.83845626220082,22.339408813449012
3,26,3,68,20.66190992555368,17.303863002787736
3,68,3,77,13.160828936887242,19.76802070888092
4,64,4,76,17.48303933219876,17.413381123058542
5,20,5,72,34.633093153228565,17.303863002787736
6,27,6,78,29.473948104397927,17.806283508186027
7,27,7,49,3.994635357902195,17.084826762246117
7,49,7,65,23.03378439575576,17.24910394265233
8,39,8,62,12.181205695413874,9.260069751878603
9,33,9,61,21.43449899506361,11.132975026116416
10,27,10,68,37.73871170511541,17.303863002787736
11,28,11,65,16.5053148907345,17.084826762246117
12,40,12,78,16.19880960625602,13.303180319305694
13,31,13,50,26.19546234877997,17.24910394265233
13,53,13,73,6.899669450583908,8.706690561529271
14,47,14,58,16.191526021909016,16.920549581839904
15,32,15,61,36.00611642195839,18.17882812297671
16,39,16,86,39.38096312710218,23.17588759943223
17,23,17,82,88.22903140577512,29.9876609187313
18,29,18,66,10.685538608521336,17.303863002787736
19,34,19,85,38.77184312958722,11.39159727012418
20,28,20,67,23.389154575898697,17.084826762246117
21,29,21,49,31.082704208743063,17.35862206292314
22,33,22,84,30.6703851822198,12.887708306889568
23,37,23,88,57.65006583846644,20.14946154494054
24,28,24,70,26.385606902348165,17.303863002787736
25,27,25,67,12.630377784653067,17.084826762246117
26,27,26,68,28.048265544846863,17.522899243329356
27,27,27,52,18.31419356362637,17.084826762246117
27,52,27,74,1.5306477497958848,17.35862206292314
28,39,28,47,11.446743763818798,17.63241736360016
28,47,28,56,6.324863542893144,8.487654320987653
28,56,28,77,11.613927269058408,8.651931501393866
29,21,29,89,77.94129937468428,27.81343692825212
30,37,30,74,18.2871464823528,8.430349702824495
31,30,31,75,50.60755510873005,29.600850447560333
32,29,32,72,12.02710580173349,17.084826762246117
33,28,33,67,17.674738665328757,17.194344882516923
34,27,34,69,17.46428286817756,17.194344882516923
35,26,35,68,80.40411355932524,25.042529603612127
36,31,36,64,44.32167560859268,29.666078038698647
37,55,37,71,8.36710385372624,17.084826762246117
38,28,38,56,11.19501181277958,17.35862206292314
38,61,38,75,8.363679175058286,8.706690561529271
39,28,39,66,14.97344576270512,17.24910394265233
39,67,39,76,10.935734149343658,16.920549581839904
40,31,40,75,38.92231735802698,17.63241736360016
41,28,41,72,30.27235791987864,17.24910394265233
42,40,42,60,17.773110487772957,17.303863002787736
43,33,43,60,38.3427067773321,22.475051064925093
44,22,44,87,41.37431906009957,15.807863666138015
45,34,45,85,40.20442975700806,23.10238021115757
46,28,46,67,20.85611413645807,17.303863002787736
47,31,47,69,24.22638063888993,17.13958582238152
48,38,48,89,57.09209331142662,22.942548786049908
49,29,49,61,5.223342020643283,17.303863002787736
50,20,50,78,86.74608012914844,23.56703965602255
51,32,51,60,18.17141112304109,13.330353897993106
52,27,52,68,29.113619501040056,17.468140183193945
53,31,53,68,16.821994164731517,8.761449621664676
54,30,54,72,3.880571808677906,8.706690561529271
55,31,55,72,11.691609837387102,17.084826762246117
56,36,56,43,4.567040652627561,16.263440860215056
