start day,start step,leave day,leave step,energy demand,power limit
0,55,0,77,11.407835574730209,17.300223104375746
1,39,1,68,52.7708614410693,26.71968218142228
2,31,2,75,50.11048204912266,28.514798916217092
3,31,3,55,13.941798386039748,16.957644429037234
3,57,3,67,1.0033136095972746,16.889128693936676
4,36,4,78,25.09185705322,17.437254574522104
5,36,5,71,29.69529044731489,17.471512442045007
6,37,6,80,18.74934457017311,21.92503522139088
7,35,7,72,14.55417285247522,35.04579848665871
8,23,8,60,31.16976602173388,12.904908489382048
9,23,9,75,78.6622208930548,19.857251780925296
10,36,10,50,40.98870489737766,34.90876701651234
10,52,10,75,5.687826132312908,35.04579848665871
11,31,11,54,14.391790799008009,16.991902296560134
11,54,11,69,13.56471654746181,17.368738839421546
11,70,11,84,26.22812354095111,26.13875292796694
12,36,12,80,12.27640232859321,35.04579848665871
13,37,13,55,13.326644517638886,35.01154061913579
14,30,14,57,15.465224752064309,16.923386561514338
14,59,14,66,1.1614972734708855,17.094675899183592
15,39,15,90,60.72557217075588,22.51470368181781
16,40,16,75,9.279926090161783,8.029250100466186
17,39,17,85,41.756383339663465,11.818547187903262
18,37,18,74,8.16244329522124,9.112592763883914
19,24,19,68,34.73225279170169,12.271405890484456
20,31,20,50,12.665753242010572,8.290403943060536
20,53,20,73,11.94599639647149,9.07833489636101
21,37,21,74,24.69780642361589,8.290403943060536
22,25,22,84,64.72768309239245,15.084703447562825
23,27,23,65,27.673749691376297,12.835589208816849
24,36,24,74,20.0336448993412,9.112592763883914
25,32,25,67,13.3004987489736,8.358919678161092
26,34,26,89,48.11486519291834,14.393548430621522
27,36,27,50,10.796193859817295,35.04579848665871
27,53,27,75,2.0188096632852424,34.87450914898944
28,36,28,74,12.168550699725424,35.04579848665871
29,27,29,79,90.85730136922896,22.145758860919614
30,37,30,66,49.80892235944901,22.03081267913972
31,25,31,85,75.6008431722108,19.791075264060808
32,30,32,63,20.226828099831053,7.786179927298953
33,32,33,74,10.53538487725984,8.975561293737552
34,36,34,73,31.93917947492056,35.04579848665871
35,34,35,73,12.515842401716636,26.995199616313233
36,20,36,77,87.49688483713311,28.455563252808094
37,31,37,90,28.98151237303544,8.599891270004468
38,29,38,72,25.628987636169704,8.154838261553843
39,39,39,78,28.172934677537643,20.254397926456072
40,20,40,87,43.47902531657315,11.956694032266462
41,20,41,73,50.60074369666822,17.665889424972296
42,34,42,84,84.42756775575894,27.31759849902903
43,26,43,72,59.03524190432071,22.2597657383604
44,22,44,87,58.21153641874408,11.59137448990067
45,35,45,82,42.64696369644599,22.188275489177837
46,20,46,78,103.75967451182274,29.28924584485569
47,26,47,61,26.75711323128763,12.478573495796077
48,35,48,66,15.27164008824592,7.650280521734257
49,24,49,70,63.44811391440128,24.389117406765553
50,24,50,87,68.6706470513636,16.634471381637557
51,21,51,70,19.474707177426644,8.45602691549962
52,27,52,70,35.23320636931464,22.67838025041665
53,23,53,74,27.538622460910997,10.77353558995054
54,25,54,74,44.18643690234568,14.880548575862951
55,40,55,90,31.682727935335368,8.54250824849797
56,33,56,63,40.12575298811883,18.4923466001111
57,39,57,86,29.40570607976102,12.483576885237978
58,34,58,87,73.39409984418816,20.287471770762135
59,35,59,77,59.08006327694458,18.38497557905278
60,21,60,65,39.7226092645345,17.893899393007917
61,23,61,67,25.74898839270459,8.563288061957731
62,22,62,90,107.02256022732492,29.12531269104858
63,29,63,66,14.567151701186589,8.445165516049183
64,31,64,66,70.48260042330067,29.905589832987538
65,28,65,87,93.927503111588,25.585668706672486
66,37,66,60,19.209276691207844,19.999819549357593
67,34,67,62,15.997962287564548,10.262590740599535
68,21,68,84,73.16494734910887,18.021844534002838
69,38,69,78,40.84457547763383,24.547106735789207
70,38,70,82,41.852220342236045,12.334277223511055
71,35,71,86,37.42893567717417,10.269613579363917
72,20,72,82,65.19135975790601,23.652573998756615
73,24,73,86,46.69365191282619,19.23262199748405
74,20,74,66,60.60460099292548,27.635649641426912
75,20,75,69,58.58830548580612,21.188167871084868
76,20,76,64,54.43034874234816,25.377213106325833
77,20,77,88,110.6050422838795,28.946514490352435
78,34,78,72,38.31606112948924,19.92656048221617
79,33,79,60,18.39131132211965,17.717225771796194
80,21,80,71,50.85185366185521,15.555421844042856
81,0,81,9,1.825359670201708,8.735756221022504
81,27,81,48,12.746410045983367,16.923386561514338
81,49,81,63,20.082363846867867,27.13223108645958
82,27,82,66,12.914838201305548,17.026160164083038
83,2,83,14,1.7058850872982687,8.770014088545398
83,27,83,51,13.015524748188303,17.094675899183592
83,52,83,64,4.824789305724064,17.64280177971426
84,27,84,51,13.957781752700951,17.026160164083038
84,53,84,62,1.9184191046691803,17.060418031605934
85,28,85,76,61.8238591551994,25.752894599063488
86,36,86,72,27.64456095737529,18.66591383674036
87,2,87,11,5.732675574670367,8.735756221022504
87,21,87,77,65.42118789690598,23.279778338907242
88,23,88,78,107.03365774008908,28.445723308145936
89,4,89,14,5.493119993881963,8.735756221022504
89,23,89,90,75.55258318599728,20.207694027160155
90,27,90,75,11.37602044513319,8.975561293737552
91,31,91,63,70.11120560565114,29.537938537456853
92,28,92,63,26.302145829032582,10.136526414485862
93,25,93,89,101.7938768928901,21.227072761381926
94,2,94,15,1.062088939157268,8.701498353499602
94,37,94,74,4.018686906038475,15.758619065352448
95,28,95,72,54.765462631252646,19.278717489768866
96,22,96,87,85.88529568888117,22.233369123104136
97,34,97,73,6.049762034521156,17.368738839421546
98,37,98,80,5.517791699196105,15.690103330306652
99,32,99,74,92.48206136898447,29.249176322702205
100,36,100,69,21.44038909937701,11.842388319101154
101,27,101,84,86.48423584085732,29.039949168982147
102,34,102,71,26.63120181290913,17.437254574522104
103,27,103,51,12.2500485435818,17.094675899183592
103,51,103,64,1.1275384432858864,17.060418031605934
104,26,104,52,11.466340183337705,16.957644429037234
105,26,105,51,14.019253463219448,16.991902296560134
105,52,105,64,5.510875680551284,26.44707373578256
106,33,106,65,54.5292821574124,23.509671179494475
107,33,107,81,70.70344797741315,19.21758720928377
108,27,108,87,101.84500062142278,25.099446903590636
109,34,109,70,4.465650853641229,15.758619065352448
110,30,110,72,8.112294940889624,8.941303426214656
111,39,111,76,73.86502107767733,27.175626976586116
112,27,112,63,12.840400760645268,17.060418031605934
112,92,113,12,2.6917389984929168,8.735756221022504
113,36,113,80,17.70311535493581,9.200085381645609
114,65,114,71,4.473602831229471,8.735756221022504
115,39,115,84,29.33242775242169,12.707043662569353
116,30,116,85,49.16416279402345,13.836491549657673
117,36,117,83,14.908712657508271,9.00981916126045
118,37,118,76,1.3657801249243484,8.15337247296894
119,36,119,62,17.885387337671478,9.616170669055489
120,57,120,68,1.6424966722303764,8.735756221022504
121,38,121,82,80.77077440041197,27.519001355295273
122,27,122,48,5.822204807569753,17.094675899183592
122,49,122,71,26.46265814998188,18.29370126281362
123,29,123,85,82.01777241010147,20.633767354962185
124,38,124,62,40.82988066142458,24.817339181348956
125,34,125,89,58.63812347610224,18.50153031061945
126,39,126,76,34.599550081415146,12.868475868437518
127,54,128,48,5.399815105716273,8.770014088545398
128,24,128,77,53.52051802346758,27.153961546870985
129,29,129,85,33.01785317107705,8.027630501354178
130,25,130,88,112.0842946696227,25.733953351385075
131,30,131,57,2.4822190080293933,8.770014088545398
131,58,131,72,17.912289738456295,27.200746821505373
131,71,131,91,11.912022718298816,17.677059647237158
132,32,132,71,4.5092405410392455,8.564466883353244
133,32,133,55,13.037359297614698,8.975561293737552
133,54,133,66,5.473169662456715,26.44707373578256
134,20,134,81,67.19851145750214,21.717681126678674
135,20,135,70,77.52456676947378,29.949009366830865
136,30,136,68,9.420028878084612,8.907045558691758
137,29,137,70,8.657617234953976,8.941303426214656
138,28,138,42,3.722279919443568,8.530209015830346
139,80,139,86,1.242089513956608,5.618290275453006
140,28,140,45,6.166276734707707,9.00981916126045
140,44,140,56,3.029627658448696,8.907045558691758
