start day,start step,leave day,leave step,energy demand,power limit
0,45,0,56,6.834457471021793,8.487654320987653
1,21,1,83,109.4450488978831,22.65782786126615
2,28,2,61,37.67346673977566,25.767554248649585
3,32,3,72,10.486697289922176,8.761449621664676
4,30,4,71,5.638138296758929,9.966148944643567
5,31,5,70,20.9572331944196,17.194344882516923
6,31,6,72,5.987737967513258,9.911389884508164
7,31,7,65,30.115807643388084,17.194344882516923
8,33,8,61,16.544465096591153,7.6180532426621275
9,25,9,66,46.314560544563086,19.34988725198673
10,31,10,75,10.658723533779874,8.761449621664676
11,28,11,67,13.289374342246504,17.413381123058542
12,31,12,70,35.20184967529614,17.413381123058542
13,32,13,64,10.20458490449844,8.761449621664676
14,36,14,49,18.97899131632565,15.989645559538026
15,34,15,84,77.32688222251436,29.303440767747894
16,31,16,61,33.18826621376747,29.106029291799295
17,21,17,74,43.07767037648722,14.320872592491206
18,29,18,72,22.576669641141848,17.35862206292314
19,29,19,72,22.37733655368145,17.522899243329356
20,32,20,78,11.108996089368349,8.761449621664676
21,31,21,72,8.740785165954465,9.911389884508164
22,21,22,62,36.403814792165015,15.886779193528902
23,33,23,64,36.61363136919437,25.365104023227712
24,31,24,74,14.749758081557678,17.194344882516923
25,30,25,66,22.498714374226275,17.413381123058542
26,32,26,71,30.53540911356764,17.522899243329356
27,32,27,68,15.315041027867396,16.975308641975307
28,20,28,68,62.777397460150176,27.762119946084578
29,22,29,85,96.31281511765168,24.606075055492994
30,33,30,67,57.07935504102852,25.97722855395117
31,31,31,52,34.03773619864266,17.63241736360016
31,54,31,74,31.438791218736323,17.413381123058542
32,31,32,72,3.523681011620648,8.487654320987653
33,32,33,59,15.369591938087265,16.208681800079653
34,31,34,64,48.13595206344798,17.35862206292314
34,63,34,79,12.472881195157054,8.542413381123058
35,31,35,67,15.436270058254411,17.413381123058542
36,39,36,64,38.34880237285133,21.45574961835385
37,22,37,85,70.67006967165608,19.01246861282518
38,32,38,70,26.61693651363964,17.084826762246117
