start day,start step,leave day,leave step,energy demand,power limit
0,31,0,72,12.833817950659896,8.159152479051244
1,26,1,89,55.64625336078276,22.744160075636273
2,28,2,71,53.26155540516213,22.288709385345314
3,40,3,74,25.57929019028092,17.468140183193945
4,28,4,62,35.18671538677546,14.068555368220004
5,24,5,72,35.33700549546887,11.919143245696011
6,42,6,72,14.671046086805934,17.522899243329356
7,25,7,77,101.4438141179735,24.800460124592195
8,25,8,90,106.44266843345788,25.426580726315052
9,24,9,66,78.51378705706256,25.019503067697386
10,44,10,80,11.803686252478842,17.468140183193945
11,42,11,80,12.27715507306683,17.522899243329356
12,41,12,67,7.22070949935139,9.144763042612503
13,26,13,88,62.45129033426704,29.805791053729727
14,57,14,72,19.396104373566097,16.920549581839904
15,30,15,86,74.13966530077359,17.44785622662872
16,28,16,90,27.27036322421485,8.527083208227612
17,24,17,76,40.12948878786881,23.69962178075077
18,41,18,78,20.68750802834201,17.030067702110713
19,39,19,67,11.004590177067934,8.98048586220629
20,44,20,73,9.063044907023302,9.692353643966545
21,61,21,77,13.747931372869338,9.035244922341697
22,21,22,69,49.30039871957574,21.849274986477308
23,20,23,89,32.61398566608113,9.040825046268399
24,35,24,67,16.49533871641158,7.997913091975411
25,43,25,86,2.234670853161139,5.85921943448825
26,43,26,71,6.568326839059454,9.692353643966545
27,60,27,67,8.624993696310646,17.13958582238152
28,41,28,70,6.495508548203881,8.816208681800077
29,20,29,81,54.73831326817788,14.643018077808769
30,40,30,84,23.017973989029034,9.920853352258488
31,30,31,65,53.2990870964645,25.82766433072895
32,39,32,77,25.38178835359432,17.522899243329356
33,37,33,79,13.559343231158278,17.413381123058542
34,55,34,73,6.692587362963808,8.870967741935484
35,32,35,80,39.88775554982738,15.82210709057113
35,51,36,2,2.149055387975983,5.749701314217445
36,20,36,66,64.89488615147651,28.308923737527152
37,24,37,89,55.538305637406665,24.368045187254218
38,22,38,71,19.423163314002824,9.841048520465513
39,20,39,70,66.41683443473174,28.9688858821104
40,43,40,81,12.4053337503165,17.522899243329356
41,35,41,72,31.70501549024883,20.695714406949463
42,42,42,63,34.36448906403212,17.522899243329356
42,72,42,82,15.661504217837813,17.303863002787736
43,34,43,70,23.84702697441993,11.415442643265415
44,33,44,77,28.07953423326618,16.06588942457152
45,34,45,70,46.822837517652985,16.740727979432798
46,34,46,83,83.43066914564308,28.897620955541957
47,39,47,70,3.983021342657002,8.651931501393866
48,59,48,68,10.386837889903312,17.13958582238152
49,65,49,75,7.486565567221923,17.522899243329356
50,20,50,85,69.32151110374592,13.68787358608278
51,21,51,75,31.97316943622359,18.00754889420906
52,38,52,66,22.387304388812797,23.19569191748203
53,47,53,81,8.57596809704084,17.522899243329356
54,44,54,74,1.8068920003608009,8.706690561529271
55,23,55,64,93.80785748977183,29.569819827613035
56,20,56,90,39.32068830502581,13.237778466682958
57,29,57,84,58.34820898721333,28.336621969763012
58,29,58,87,25.467702410860827,9.893640858165739
59,67,59,90,17.019662942540133,9.144763042612503
60,29,60,71,24.837183574928265,13.14618146444774
61,27,61,64,53.70140646355146,19.72788426096456
62,49,62,74,10.713984139960049,17.24910394265233
63,37,63,52,15.564087690820124,16.04440461967344
63,56,63,72,6.511002521609552,8.761449621664676
64,30,64,80,23.21829408653973,9.31747203406313
65,36,65,87,20.75667718136513,10.887796557977685
66,50,66,55,3.60946279766954,8.816208681800077
67,40,67,83,42.33506773627436,15.504384571033658
68,52,68,79,3.0792147336773006,8.487654320987653
69,36,69,76,10.968236371165618,17.35862206292314
70,26,70,71,74.61097197776337,28.826574650530986
71,29,71,65,30.038475809353315,21.394958794109044
72,26,72,63,43.21020555943991,28.87497478062501
73,40,74,63,21.188904336671087,16.263440860215056
74,38,74,62,29.536223295145128,20.371492003184443
75,37,75,86,2.021297513444217,5.913978494623656
76,43,76,70,1.94410309603162,8.706690561529271
77,34,77,40,4.483109750510343,8.98048586220629
77,57,77,74,14.237426480932498,8.925726802070889
78,30,78,70,36.60090399590327,13.205567840145875
79,50,79,56,7.478484878670071,17.468140183193945
80,26,80,63,43.24258451891112,24.328728463054688
81,47,81,91,2.1452678859514784,5.804460374352847
82,21,82,86,82.14840726861445,25.624507421623207
83,49,83,77,6.577322087016754,8.816208681800077
84,28,84,90,19.93657319881923,8.847223124820673
84,61,85,1,2.1749068784525423,5.804460374352847
85,37,85,78,71.84866862217224,24.36125281443138
86,26,86,76,29.138499368830058,16.03131424711077
87,37,87,79,1.6285404330362865,5.913978494623656
88,38,88,79,1.8022093563236208,5.85921943448825
89,37,89,77,22.92350386093124,14.06236784933688
90,39,90,81,1.674729982747292,5.804460374352847
91,55,91,61,3.814462800925004,8.26861808044604
92,33,92,88,83.46349150369889,28.900301921308294
93,31,93,60,45.664591340937314,25.14163159402132
94,40,94,76,13.064659517101562,17.24910394265233
95,42,95,63,7.105162948532797,17.030067702110713
96,36,96,70,3.840993345521275,8.761449621664676
97,35,97,76,10.793597410210614,17.468140183193945
98,31,98,66,6.009332428066315,8.706690561529271
99,40,99,70,38.57294369462294,19.76028667618312
100,39,100,88,55.57881059748367,17.810529215006586
101,55,101,77,6.428378445165349,8.816208681800077
102,38,102,48,5.506364974984475,8.98048586220629
103,37,103,79,1.3917178122640204,5.85921943448825
