start day,start step,leave day,leave step,energy demand,power limit
0,34,0,48,9.86274468801073,17.030067702110713
0,49,0,55,4.126648140038314,8.761449621664676
0,55,0,82,11.269311822315338,16.975308641975307
1,43,1,64,33.31027364456547,17.303863002787736
2,26,2,81,28.86122147545477,13.877368890040788
3,22,3,71,36.51529588859042,17.303863002787736
3,74,3,86,8.40581838950644,8.432895260852248
4,27,4,63,33.768175791341655,17.413381123058542
4,62,4,73,16.179172287503267,17.413381123058542
5,26,5,64,33.95648335599378,17.687176423735565
5,64,5,72,5.867993772097341,8.487654320987653
6,28,6,64,35.22308562394216,17.413381123058542
7,23,7,64,33.65897396945026,17.413381123058542
7,64,7,80,11.22027155182958,8.487654320987653
8,20,8,69,63.24384293853712,18.363797952887005
9,39,9,75,32.02041783587456,17.303863002787736
10,29,10,68,16.83048659207298,8.870967741935484
11,27,11,71,34.868885633934745,17.303863002787736
12,26,12,66,32.1317102526781,17.35862206292314
13,29,13,42,16.812728932859226,17.35862206292314
14,27,14,52,6.289755898891348,8.761449621664676
15,39,15,61,21.239868290652435,18.309805536930327
16,38,16,70,22.05229930222093,9.59797633479689
17,24,17,71,29.42215124862467,8.507730449037428
18,24,18,66,68.94863527141368,22.251859726455663
19,24,19,62,51.55893929724511,17.687176423735565
19,62,19,89,41.28028373476818,17.303863002787736
20,29,20,49,20.235105870652703,15.93488649940263
20,48,20,72,15.563556484890189,17.13958582238152
21,27,21,64,6.181282297086804,8.651931501393866
21,64,21,73,11.40752642345712,17.851453604141778
22,33,22,61,18.283238031934705,13.996432318112387
23,30,23,84,73.71923303922597,25.03389916564407
24,24,24,61,49.13556948517932,17.413381123058542
24,60,24,73,12.344826426629568,17.084826762246117
25,23,25,81,44.4113207597206,17.35862206292314
26,25,26,81,31.239863178190777,17.303863002787736
27,26,27,78,36.25225589818656,17.35862206292314
28,29,28,57,15.139882790628858,17.303863002787736
29,42,29,64,34.79345858921472,17.577658303464755
30,24,30,78,21.49796822564779,10.176757397649052
31,21,31,28,3.199368822122228,18.015730784547983
31,27,31,44,11.91971322550008,17.522899243329356
31,45,31,71,8.063228541548702,10.02090800477897
32,28,32,70,13.943011950744662,15.880127439267227
33,30,33,73,12.412949061001614,8.651931501393866
34,27,34,73,69.19634271051446,17.35862206292314
35,25,35,78,6.284043571293129,8.761449621664676
36,22,36,71,43.35344269394657,20.403298680955906
37,33,37,69,53.22053288227823,20.607143520210826
38,32,38,81,26.221867495959845,7.821120361316284
39,26,39,72,49.30393737143333,17.35862206292314
40,21,40,73,6.063592716132596,8.706690561529271
41,29,41,66,44.99421090165622,17.413381123058542
42,37,42,66,16.019610285931474,8.816208681800077
43,29,43,88,27.56938464417924,10.130326187648539
44,37,44,78,76.64087004687894,24.007338965696416
45,24,45,76,50.02286045753384,27.880253675747518
46,24,46,62,40.908207215469766,17.303863002787736
46,62,46,77,12.274380805452257,8.542413381123058
47,24,47,72,52.80538653724771,17.35862206292314
48,28,48,69,19.55060362328236,15.989645559538026
49,23,49,72,41.46266365752072,17.35862206292314
50,41,50,57,25.73041809463255,17.303863002787736
51,38,51,60,15.62371018327908,20.963786766261798
52,41,52,64,34.0768927449595,17.303863002787736
52,64,52,76,9.596508659676095,16.975308641975307
53,26,53,66,52.36618828328682,17.35862206292314
54,24,54,65,34.2083184279465,17.35862206292314
54,64,54,79,10.650748585941995,17.030067702110713
55,26,55,67,31.903986089616605,17.577658303464755
56,27,56,56,15.47601812142742,19.987056949422534
57,37,57,77,23.100308869951387,11.019740432102267
58,29,58,89,38.09938749152885,17.323097693544526
59,22,59,66,44.09854637407838,17.303863002787736
59,69,59,83,15.07933701155127,17.413381123058542
60,23,60,70,47.768027351738965,17.303863002787736
60,70,60,84,9.691078883711334,17.24910394265233
61,24,61,73,40.97812400630177,17.35862206292314
62,24,62,70,34.44164291953507,17.35862206292314
63,27,63,64,37.43508304252554,17.303863002787736
64,40,64,85,39.40188620329593,26.44506532378683
65,36,65,67,16.895487078087196,11.15348872400231
66,19,66,71,67.28819051683638,17.35862206292314
67,18,67,70,33.08239278038988,17.35862206292314
68,19,68,60,43.591733440937055,17.35862206292314
68,60,68,72,8.897613519988454,8.432895260852248
69,22,69,51,14.805158248428024,17.084826762246117
69,50,69,68,8.127486237739925,15.880127439267227
70,23,70,72,6.220483386432914,8.706690561529271
71,45,71,65,30.91024815184477,16.811031461569094
72,27,72,87,72.18738346611264,15.25909766703135
73,18,73,68,33.236841760703435,17.413381123058542
74,18,74,69,31.344699479224385,17.35862206292314
75,18,75,44,5.946039533087978,8.706690561529271
75,46,75,60,3.751696056183323,15.551573078454805
75,61,75,76,12.359394412994162,8.487654320987653
76,38,76,85,34.95845149452734,19.87842114988476
77,39,77,65,22.224299994639445,21.174619661521355
78,27,78,50,38.74045393447187,17.303863002787736
79,25,79,80,70.06959246697781,22.20549502641496
80,18,80,66,64.41469794357684,17.35862206292314
81,27,81,69,12.913995922591162,8.816208681800077
82,27,82,46,12.587541389589957,16.208681800079653
