start day,start step,leave day,leave step,energy demand,power limit
0,39,0,63,25.16515759939786,19.066031386618974
1,36,1,66,13.589789720713116,12.012384286102378
2,23,2,66,75.66443219592857,29.428504436346238
3,30,3,72,6.243133016562372,9.911389884508164
4,29,4,75,26.358913469729902,17.24910394265233
5,29,5,69,17.619376042840877,17.24910394265233
6,32,6,71,19.856546255531025,17.413381123058542
7,31,7,71,41.33632552679635,17.468140183193945
8,33,8,75,27.93183239926256,10.447532779331942
9,36,9,84,52.75854730746224,19.332218389767277
10,28,10,75,5.62727283021794,9.966148944643567
11,24,11,75,55.01164442941399,17.35862206292314
12,30,12,84,6.858121944875546,9.966148944643567
13,29,13,75,50.51471266624215,17.35862206292314
14,37,14,45,5.8508021812177695,16.59199522102748
14,44,14,72,12.151339028667268,8.32337714058144
15,40,15,79,32.95312035371087,15.115717329658581
16,31,16,68,34.35783008745675,14.877633400724328
17,38,17,64,16.152014691916655,15.090656473690434
18,29,18,78,8.927928896428343,9.966148944643567
19,31,19,75,28.82960789271918,17.413381123058542
20,38,20,64,17.430347562167118,11.496211345775288
21,31,21,69,35.458615075324985,17.522899243329356
22,28,22,75,104.90077314933296,28.873865485550777
23,28,23,86,61.37320271867696,13.848012555353154
24,30,24,55,7.1852123534798,8.432895260852248
24,55,24,74,13.118545520582506,8.432895260852248
25,30,25,72,16.729631917930725,8.816208681800077
26,28,26,71,10.299990559609256,9.966148944643567
27,27,27,71,58.71777620662647,17.522899243329356
28,46,28,86,28.8629614366451,17.522899243329356
29,33,29,61,27.630070118958837,29.877487062437293
30,27,30,62,28.824972612522966,17.487053758892603
31,30,31,77,13.256802866856054,8.597172441258461
32,27,32,75,60.85020242850115,17.35862206292314
33,37,33,87,56.61362567132412,23.018100543077885
34,27,34,73,52.67625669155077,17.35862206292314
35,31,35,64,8.269351921354586,8.761449621664676
35,65,35,71,4.942039514084152,16.263440860215056
36,32,36,83,62.00178963232037,21.823039994205452
37,26,37,67,23.77429142439744,9.332841689381747
38,30,38,76,10.990961625496462,9.966148944643567
39,29,39,75,6.690213422364617,9.966148944643567
40,30,40,69,3.134526965506468,17.194344882516923
41,30,41,71,5.884560966157101,9.966148944643567
42,23,42,62,36.22843963414047,13.436505150672915
43,29,43,74,52.93728251726606,17.211668151748466
44,36,44,86,73.48703921256707,21.14205204831458
45,30,45,77,44.0546434759792,13.300825789624128
46,29,46,73,7.065584988891027,9.966148944643567
47,29,47,73,5.951009220692421,9.966148944643567
48,30,48,70,7.1207137674819245,9.966148944643567
