start day,start step,leave day,leave step,energy demand,power limit
0,42,0,73,4.950202730069584,8.706690561529271
0,93,1,54,39.70565886784794,17.303863002787736
1,37,1,89,57.898836098052,21.656690078827676
2,43,2,49,3.979900412149701,8.651931501393866
3,27,3,34,4.853569833702982,8.761449621664676
3,40,3,74,5.353071003981853,8.706690561529271
4,39,4,68,4.116602772007964,8.597172441258461
4,69,4,77,10.108369112944551,17.468140183193945
5,39,5,74,5.628834382692639,8.651931501393866
6,39,6,78,4.461654636154423,8.706690561529271
7,28,7,34,4.021173199485854,8.706690561529271
7,41,7,74,5.380730254141256,8.597172441258461
8,35,8,43,4.453210287498552,8.651931501393866
8,75,9,44,42.30548247475257,17.303863002787736
9,37,9,90,54.66840552971929,21.493415766721455
10,27,10,33,4.402626026018568,8.706690561529271
10,39,10,75,3.8179204845860393,8.816208681800077
11,26,11,32,3.7603398574995737,8.870967741935484
11,38,11,71,4.716462205009078,8.651931501393866
12,36,12,73,13.577661326287483,17.522899243329356
13,27,13,32,4.021269454298866,8.651931501393866
13,38,13,64,13.772835294350758,17.468140183193945
13,79,13,92,7.719101658863502,8.870967741935484
14,26,14,32,3.341310761270817,8.651931501393866
14,34,14,70,5.506105614038193,8.597172441258461
14,70,14,78,12.333400892827145,17.24910394265233
14,84,15,52,47.88892064705175,17.468140183193945
15,33,15,69,25.95856775736291,10.107715089568018
16,41,16,47,4.427148534354852,8.706690561529271
17,34,17,41,3.639991384351065,8.597172441258461
17,66,17,71,4.065204921586935,8.597172441258461
18,39,18,73,5.038185730754575,8.761449621664676
19,27,19,33,4.16764611624413,8.597172441258461
19,37,19,76,13.776383130235338,17.24910394265233
20,36,20,44,5.9478117336892975,8.816208681800077
21,39,21,78,6.043665992419851,8.816208681800077
22,52,23,42,49.339808539073175,17.35862206292314
23,28,23,75,55.32449773028026,21.342107174604497
24,34,24,64,3.801620411796832,8.432895260852248
25,39,25,75,6.418024256797782,8.816208681800077
26,37,26,74,13.972229217677985,17.24910394265233
