start day,start step,leave day,leave step,energy demand,power limit
0,36,0,70,5.122448828054347,8.735756221022504
1,26,1,64,16.695172660009327,11.618028281830977
2,38,2,66,38.12762473366488,19.399307195607
3,36,3,70,5.363567371302953,8.735756221022504
4,35,4,69,2.31165396178378,8.770014088545398
5,45,5,63,9.749409680039102,27.029457483836126
6,42,6,87,1.9098895889956828,5.618290275453006
7,31,7,80,20.86512405259076,12.65190879353754
8,22,8,76,95.48371619715918,24.31945233799396
9,23,9,89,50.00225232910071,18.940432976649983
10,61,10,67,7.2734533506866,17.334480971898643
11,28,11,72,77.26832452238584,28.53702761214349
12,73,12,80,1.8233166292011536,8.735756221022504
12,80,12,94,16.207047162239924,17.060418031605934
13,39,13,65,4.03354046380343,8.8042719560683
13,72,13,88,12.314386286894306,16.991902296560134
14,40,14,77,26.33576185824869,27.063715351359022
15,25,15,65,40.98708578009121,25.183598800392584
16,67,16,77,6.476775650708652,8.87278769116886
17,33,17,78,27.221039503670717,10.20739825178903
18,39,18,90,1.6640605006942837,5.652548143030664
19,33,19,79,49.62184663492281,21.577499900168586
20,25,20,67,50.2352293723706,16.235746272630845
21,35,21,70,3.11901250681678,8.598724750876146
22,56,22,70,10.177145218793225,8.290403943060536
22,73,22,81,5.107876820097967,8.221888208014736
23,23,23,65,47.07179686027994,16.167449897865836
24,35,24,80,3.898851361831752,8.8042719560683
25,37,25,68,21.404649014436124,15.727387214481432
26,40,26,81,1.3691731612051767,5.686806010553566
27,36,27,78,21.021721469971023,8.622850077822719
28,29,28,62,16.728679834979157,12.4289971479961
29,52,29,59,9.030183447638814,17.368738839421546
30,29,30,80,22.190007124846066,12.777138678218218
31,36,31,85,49.4899848575452,16.40564045247457
32,39,32,59,9.935514110535896,15.82713480045301
32,89,32,95,6.947895128964848,16.957644429037234
33,42,33,57,20.29168169907745,18.36221699791417
34,36,34,80,8.355561203907751,16.649323621221622
35,24,35,85,122.5013115549138,27.02147042046713
36,44,36,53,1.5598690195176907,21.890777353813228
37,39,37,82,28.993837017082072,19.19098847787482
38,38,38,75,59.24642862745199,20.873993814151255
38,76,38,84,2.3793739125310265,5.755321745599364
39,30,39,74,54.830076026111016,25.357634805090292
40,30,40,72,50.290536153195255,20.192036192755545
41,35,41,61,43.734867111079474,29.58604288044633
42,35,42,70,5.630566840236693,8.770014088545398
43,60,43,71,25.8488217902731,35.04579848665871
44,55,44,69,7.685209132441478,16.10119774069095
45,24,45,67,43.01118206670432,16.52982165865668
46,35,46,71,5.591893445837343,8.735756221022504
47,33,47,69,2.528447322573389,8.735756221022504
48,34,48,50,2.5601108483950576,8.735756221022504
49,41,49,72,2.631646160150971,17.848348984906412
50,37,50,82,60.95048925871931,26.05911403008156
51,42,51,86,46.64713073131338,17.437254574522104
52,35,52,42,4.391365016726331,8.770014088545398
52,43,52,51,1.684685829759666,8.735756221022504
52,54,52,61,4.793540885406164,8.941303426214656
53,37,53,70,3.570026440290314,8.735756221022504
54,35,54,70,2.346353172195028,8.735756221022504
54,79,54,88,2.301503729837567,5.515516672884308
55,34,55,69,2.2804271991380864,8.735756221022504
56,34,56,47,2.254838652107609,8.735756221022504
56,55,56,64,3.529129524238765,26.37855800073676
56,64,58,78,39.5695422048203,26.37855800073676
57,29,57,88,51.37543048685729,21.899188950825213
58,39,58,81,35.25722322845982,13.444769023175748
59,40,59,65,5.50326300659412,8.735756221022504
60,36,60,69,2.888524274054746,8.770014088545398
61,41,61,55,2.119203831513339,5.652548143030664
62,35,62,70,5.622860316336684,8.770014088545398
63,34,63,70,2.654408380149771,8.735756221022504
64,25,64,71,29.906844907473435,8.47788165996439
64,71,64,76,3.182812417776407,8.050598870345476
65,20,65,74,50.40273198860385,12.341302201144222
66,33,66,67,4.784812841010865,8.735756221022504
67,32,67,66,2.2622058723765432,8.770014088545398
68,32,68,64,25.786924145354813,8.907045558691758
68,78,68,88,1.302933151811382,8.838529823591198
69,33,69,51,2.345201705626568,8.770014088545398
69,53,69,63,10.23940382501479,17.745575382282954
70,32,70,67,2.624517174346201,8.770014088545398
71,51,71,68,2.5823312158009246,8.907045558691758
72,39,72,86,39.41511125591409,22.434279895075747
73,33,73,66,5.799810768098306,8.735756221022504
74,31,74,67,2.0181599329293447,8.735756221022504
75,36,75,64,2.066774201717009,8.735756221022504
76,33,76,66,2.790613519615213,8.735756221022504
77,32,77,62,12.351742172461774,15.861392667975906
78,44,78,54,5.506872619666907,7.98208313529968
79,36,79,78,58.61511099183693,29.692629267629535
80,32,80,46,5.518383675729494,8.701498353499602
80,50,80,70,22.494318126996816,34.97728275161289
81,32,81,66,3.047033212650836,8.735756221022504
82,36,82,51,7.242219368816837,8.8042719560683
82,51,82,61,1.5599700886846073,26.173010795489844
83,37,83,66,13.544735392658875,10.23275593758047
83,73,83,78,3.991073366077602,8.838529823591198
84,36,84,50,1.3582865681942722,8.632982618399042
84,66,84,87,3.059237314433707,8.15337247296894
85,60,85,79,11.629281726770074,17.985380455052766
86,39,86,72,41.508965637496125,26.73087475614287
87,32,87,55,11.92051252821996,15.690103330306652
87,74,87,87,11.841274302156098,17.574286044613697
88,24,88,83,19.250488792717256,8.366258954126392
89,26,89,74,19.59596892987676,7.6625095962148055
90,21,90,83,53.582525782810485,19.98382248771432
91,22,91,60,31.926997668000425,20.562612640294663
92,21,92,61,14.058270753846571,10.27625320908663
93,27,93,62,42.42686498347607,20.10470521333395
94,33,94,59,12.397338804779944,15.792876932875354
95,33,95,57,12.01518906936809,15.655845462783747
95,57,95,65,9.932500083628508,17.677059647237158
96,37,96,79,1.2300586736112973,5.652548143030664
97,37,97,43,8.532836520842332,17.848348984906412
97,53,97,59,1.457706140893516,8.08485673786838
