start day,start step,leave day,leave step,energy demand,power limit
0,28,0,85,48.05148853071421,11.854025895260495
1,31,1,71,26.984454043682,9.443471729123061
2,23,2,83,105.30181507029268,22.170504795603375
3,34,3,67,47.12933643399043,27.486749959128694
4,30,4,64,68.15136443781137,29.002672656705357
5,39,5,66,40.23601708555269,25.522837504086517
6,34,6,72,37.68132487908985,22.263189218586756
7,37,7,62,21.45414536181361,19.65782478192153
8,35,8,76,76.83214798353697,28.354138239034047
9,34,9,76,68.89231715069123,25.985795167835136
10,21,10,70,28.05789132051371,8.938782300617216
11,20,11,61,72.26249160340289,29.682689044345395
12,23,12,90,77.21638461594895,22.165555429492635
13,30,13,64,21.80166889184846,10.818744614742155
14,35,14,83,22.04371140490573,10.779102852619516
15,40,15,71,12.559856405850832,8.783390165524455
16,31,16,64,34.70905425962816,20.835922681881627
17,24,17,71,73.81590019026612,29.374605034867336
18,34,18,65,21.46395094327417,9.295365994668035
19,24,19,76,67.32484880669766,19.535907376566314
20,32,20,87,36.44444382393983,9.501776245078188
21,37,21,88,28.31672598177631,8.063298868362242
22,31,22,79,75.95586413999321,24.5602324722157
23,20,23,79,57.44800063241024,17.389334487851904
24,38,24,75,20.6637758672316,10.942442371248712
25,24,25,71,56.01955853293112,18.124308159920773
26,21,26,78,77.07372415049865,18.590029948944775
27,24,27,80,38.82567257816629,8.995245195923161
28,26,28,74,31.20537773966746,17.711882743471612
29,23,29,76,26.957146702236503,15.233585219694099
30,23,30,62,54.26031584079573,28.98843281068652
31,26,31,62,14.55761552135798,12.320206387737926
32,21,32,65,34.4268030125851,11.15294125799809
33,22,33,83,85.08559480454494,20.927988061193314
34,20,34,80,141.1232336393108,29.819759637956412
35,28,35,86,28.66952142458175,11.298024445930466
36,28,36,89,125.47260030687724,27.693872363134695
37,32,37,63,17.02568665742058,9.852682643380202
38,39,38,78,76.61632892882832,26.794958468906117
39,36,39,90,55.244861705105656,15.559206728925217
40,37,40,70,10.50170409980233,9.033864746735556
41,40,41,68,28.78944189089737,18.534495798104427
42,39,42,86,40.61632375596625,20.361950715245424
43,38,43,83,86.6170356803279,24.647531828668434
44,21,44,74,21.85426242227852,9.618708415845255
45,20,45,67,51.47315550519493,15.519542923491263
46,33,46,88,66.38461288490936,17.35784459602348
47,23,47,73,34.26988585272456,9.26063913346528
48,20,48,62,49.01163160468012,15.641999645582004
49,20,49,84,104.9617338625966,22.877656457581935
50,26,50,79,88.30052194989204,21.717333632674414
51,28,51,80,94.5076793507956,29.19487634839102
52,22,52,75,49.63263043876733,13.627878010015703
53,26,53,61,27.740111318699164,15.145583434338096
54,39,54,67,20.469701520662653,16.003631511783716
55,33,55,65,49.81680509736649,26.36392278742455
56,21,56,90,43.32094948722705,15.485673677129379
57,40,57,79,44.45131573164451,14.588251787678573
58,37,58,61,7.883119528997521,9.123711208527833
59,38,59,63,18.969745638006472,20.30325239272203
60,24,60,83,63.55879600205228,20.839430599567017
61,35,61,82,29.889579496238078,15.193291626252712
62,23,62,86,68.6662626388976,19.43810503359543
63,32,63,87,88.92507077800296,21.50213672050451
64,22,64,89,60.5868232452554,22.896579333944306
65,25,65,77,30.893938971488232,17.365346166207125
66,38,66,62,7.575036745172722,7.796913911461674
67,39,67,80,35.674396321733504,13.227603193229553
68,37,68,80,79.37639576081224,27.547174330383655
69,20,69,81,46.779362949531794,24.03971967124744
70,40,70,78,36.93721284616391,13.591934464071564
71,22,71,83,67.99830379045258,28.271504650552934
72,30,72,87,50.834964071590285,18.792158299954735
73,35,73,88,17.553712835332135,8.479436287570199
74,29,74,63,24.86231159005278,12.519215131339344
75,40,75,88,37.512693951488544,10.768898662782533
76,34,76,70,14.600310579581896,26.881222620469927
77,35,77,68,20.417659733785733,26.881222620469927
77,86,78,40,19.86873675266521,26.300776583034644
78,66,78,81,19.810676815757617,26.881222620469927
79,52,79,75,17.481387394006163,27.023596176821982
80,31,80,89,27.69711891931704,7.718477634556399
81,23,81,75,78.13276565308145,29.69279327760181
82,30,82,66,16.440115110538155,26.585523695738758
82,68,82,92,26.62869399404532,28.036638789326958
83,33,83,66,6.905903932058686,26.54171644763043
84,32,84,58,11.887334441138227,26.54171644763043
84,69,84,87,44.20245737133409,27.122162485065708
85,71,85,79,7.378376477795771,26.974313022700112
86,36,86,65,34.19362081247616,28.07719857528759
87,32,87,66,39.98718256209632,26.733373158104328
88,49,88,71,26.82563690398224,40.49432497013143
89,31,89,71,4.527717066444901,26.54171644763043
90,31,90,81,63.492082523917446,20.7285251102451
91,23,91,89,114.9990175055976,24.622296352255177
92,38,92,72,30.331045515299504,11.85777892174086
93,30,93,64,43.14686439188054,23.398258186854623
94,26,94,79,45.67485649785384,23.874844550324724
95,31,95,58,32.51245734588953,26.63480684986061
95,63,95,72,17.12395935430493,27.2700119474313
96,29,96,66,35.4242213343036,12.773132528308086
97,35,97,74,9.636280720855252,26.393866985264832
98,56,98,67,24.338687618945443,27.21525288729589
99,22,99,69,42.7310225386375,14.619424473792737
100,30,100,43,20.665088313015445,17.758363201911585
101,28,101,69,26.844678469759145,14.033451201040323
102,31,102,75,60.18311778383893,19.153217363044625
103,49,103,74,14.513554705136134,44.20698924731182
104,20,104,87,25.097898981607248,10.447684183580566
105,32,105,58,20.57019104932014,26.54171644763043
105,66,105,76,22.712735843759265,26.63480684986061
105,93,106,13,17.19901439608514,22.725009956192753
106,44,106,73,47.73652309848821,26.63480684986061
107,56,107,63,14.827735689404276,26.49243329350856
108,32,108,49,22.24881201429044,26.54171644763043
109,33,109,59,8.676574155618821,26.49243329350856
110,20,110,74,56.25119320597568,13.215969826362107
110,93,111,12,26.6439985117011,26.448626045400243
111,34,111,73,28.90752600114701,26.54171644763043
112,33,112,79,24.235742376089657,8.459443410311966
113,40,113,78,73.94756652052878,29.28371287810852
113,78,113,85,26.754713929588345,44.732676224611694
114,22,114,82,47.000914206545495,14.705548218273716
115,21,115,80,33.76163764601142,16.81388098247235
116,26,116,68,23.424672599171856,7.534107366528933
117,34,117,71,7.519824302655509,8.97500995619275
118,37,118,63,16.36156158083471,27.21525288729589
119,33,119,47,19.48902355380901,17.801622859418554
119,54,119,65,3.783534950343336,26.689565909996013
120,53,120,65,30.43207946010101,26.63480684986061
121,38,121,64,29.94518461402392,17.053545833670444
122,33,122,41,6.2704425174106815,17.758363201911585
122,40,122,74,16.994473580759358,17.801622859418554
123,27,123,77,30.27872200402275,11.232967065826976
123,78,123,89,15.856317568219158,26.585523695738758
124,31,124,70,4.82273175032117,8.97500995619275
125,34,125,59,8.739936080685638,9.024293110314614
126,34,126,43,11.158897865125542,17.758363201911585
127,26,127,75,57.97382187237561,23.210847088016102
128,31,128,40,20.569252674518065,26.54171644763043
128,55,128,67,26.615125706528595,27.21525288729589
129,56,129,67,7.875909471702303,26.733373158104328
129,69,129,78,13.14954448889872,17.801622859418554
130,34,130,70,10.637846164983424,8.124995575334076
131,43,131,50,16.87712859714615,27.2700119474313
132,22,132,68,28.991352089104733,18.760718473331053
132,76,132,89,22.233032012654352,17.801622859418554
133,38,133,64,13.23373729778602,9.840478438475785
133,75,133,85,13.874341268422242,17.801622859418554
134,24,134,76,52.010964137791454,12.891845079393915
135,36,135,77,64.56973988753634,26.953602591451038
136,57,136,73,35.31323136143386,26.733373158104328
137,54,137,61,15.40824077960494,26.689565909996013
138,29,138,64,36.11438989181382,24.259882992261133
139,36,139,72,27.461808001743076,10.437975774088862
139,87,140,59,74.91279688752907,26.49243329350856
140,21,140,78,90.9140861073868,29.21243297663209
141,28,141,35,18.69026103906876,26.49243329350856
142,46,142,59,23.984085469554216,26.49243329350856
143,53,143,83,45.24030350451701,26.63480684986061
144,32,144,80,41.605045013619176,21.207475562097546
145,28,145,75,66.65605662482758,25.92291650442503
146,21,146,66,38.8116445444586,25.21175069632396
147,36,147,71,47.90166196938095,17.953921443545884
148,37,148,49,20.34934015302592,17.801622859418554
148,55,148,71,26.673026114749764,17.999303066507363
149,47,149,60,29.879150494468533,26.585523695738758
149,61,149,84,31.06911186136205,26.733373158104328
150,33,150,66,14.587237183212492,17.758363201911585
151,24,151,77,33.7910809590235,10.260775420059083
152,25,152,61,27.748375959233243,13.117204389928956
153,31,153,47,16.904058572060748,17.801622859418554
153,50,153,66,21.99368670872332,27.2700119474313
154,32,154,68,15.860546780288953,26.54171644763043
155,59,155,72,5.635995316715524,26.63480684986061
156,33,156,70,45.99950479955616,26.793953893625954
157,77,157,85,4.371282989395316,26.881222620469927
158,34,158,57,41.90890028175932,26.78265631222621
159,31,159,70,15.086639664019676,17.758363201911585
160,67,160,73,9.751532893544333,17.9500199123855
161,54,161,68,26.634516254996782,26.63480684986061
162,54,162,72,34.368102506830326,26.733373158104328
163,23,163,60,33.31953751493122,16.169955611640546
163,63,163,88,11.85578797570869,26.585523695738758
164,29,164,52,31.425535285430573,17.801622859418554
164,66,164,78,20.365217849678903,17.851453604141778
165,32,165,60,15.905736150697718,26.585523695738758
165,59,165,66,7.572158520604627,26.733373158104328
166,28,166,80,54.37526816970727,25.474336347289444
167,27,167,70,84.79649026863817,40.82835523695739
168,33,168,51,8.51429043464055,26.49243329350856
169,36,169,56,24.63291973035664,17.801622859418554
170,32,170,61,31.20134600378152,17.70101892430528
170,62,170,68,12.6135720243116,27.023596176821982
171,29,171,64,75.34419585304303,27.432391490329913
172,31,172,70,11.048159153884509,17.758363201911585
172,75,172,89,23.903522878448737,17.906212664277174
173,33,173,53,5.497636947505616,17.758363201911585
173,53,173,61,12.540016210399918,26.733373158104328
174,31,174,77,19.725464301205616,12.738019965097918
175,39,175,66,24.07976096571993,17.801622859418554
176,35,176,69,18.17881283800305,17.999303066507363
177,27,177,87,97.49498581720276,29.459877593032548
178,26,178,61,62.00692133940043,26.039488301592613
179,54,179,72,19.426398153808428,27.21525288729589
180,59,180,66,5.521586392104156,27.21525288729589
180,67,180,72,7.409039028973058,17.9500199123855
181,38,181,87,73.3980623904486,24.212544680536464
182,36,182,84,59.04505190298455,25.269669000756522
183,63,183,72,18.85013621486114,26.733373158104328
184,67,184,92,26.64219774515725,17.999303066507363
185,32,185,69,13.766933802562924,17.758363201911585
186,34,186,68,5.517952043456492,17.758363201911585
187,38,187,73,21.77936901028954,17.999303066507363
187,73,188,26,62.21589880505032,26.733373158104328
188,31,188,73,30.021481295786806,17.801622859418554
189,37,189,63,5.484731407942084,11.630824372759857
189,77,189,83,12.67231690134008,26.78265631222621
189,89,190,5,18.17754657882358,22.82357626443648
190,33,190,63,35.08526053091654,22.383361386488716
191,28,191,71,19.490440684533763,18.04311031461569
192,26,192,77,32.38893123891801,9.709023718880802
193,26,193,60,28.999214720976227,11.921928370860508
194,36,194,65,23.940120465671612,12.810838940872745
195,23,195,90,65.72049198436413,13.052072767504807
196,25,196,88,38.02409546126069,10.051023873130585
197,23,197,89,116.72867236362436,26.685540069222217
198,21,198,85,42.41808833605747,9.232641506209443
199,39,199,67,41.60620731775928,27.50607103994502
200,22,200,78,58.33050273794589,25.035352553527563
201,25,201,67,35.52760992833113,11.37125409978302
202,35,202,66,61.12343546874757,27.249603775953016
203,33,203,66,17.424479165739825,27.40690959776982
204,37,204,64,16.089249249346068,15.486516765757447
205,22,205,82,80.9447318328725,27.267463375166777
206,32,206,66,29.97536430509557,27.363102349661496
207,33,207,67,5.4742233141552274,9.024293110314614
208,33,208,68,5.500651246503998,17.758363201911585
209,32,209,65,23.520431257724727,26.733373158104328
210,33,210,68,17.480385904019627,27.363102349661496
211,60,211,72,19.04936364779916,17.851453604141778
211,72,211,87,26.62486317314133,27.313819195539626
211,86,212,42,26.64195637926497,27.313819195539626
212,62,212,73,13.780668615819616,27.313819195539626
213,32,213,51,44.57864960487666,27.45619275189167
214,36,214,64,21.008690422080846,27.40690959776982
215,26,215,34,15.336449005395318,26.54171644763043
215,34,215,50,9.265749766561662,27.313819195539626
216,21,216,78,18.66274438822096,9.059894393168799
217,34,217,68,14.991178790597784,27.363102349661496
217,67,217,76,22.860941505860705,27.313819195539626
218,22,218,77,72.66133430474927,17.090730209532076
219,28,219,65,24.51054524482776,17.999303066507363
220,31,220,66,35.93435577613389,27.45619275189167
221,27,221,61,12.112486680256664,7.636159703759255
222,30,222,54,5.519672373474611,11.630824372759857
223,30,223,35,6.668765340584017,22.440262843488654
223,38,223,60,12.99837880432506,17.801622859418554
223,66,223,72,8.069285454277885,17.999303066507363
224,31,224,70,26.25201906996072,17.851453604141778
224,79,224,87,16.764377021400563,26.393866985264832
