start day,start step,leave day,leave step,energy demand,power limit
0,43,0,81,7.024335904873335,15.895650535498806
1,25,1,76,89.6824545009677,27.46683322468158
2,36,2,86,59.18371242782634,28.060932855189513
3,30,3,68,15.168030869816256,16.03268200564516
4,37,4,50,10.689056934312031,35.04579848665871
5,32,5,68,14.523440606788064,16.991902296560134
6,35,6,50,10.679422877056476,35.04579848665871
6,50,6,61,6.291295683273534,8.8042719560683
6,63,6,75,12.203210204384328,27.13223108645958
7,31,7,51,14.795731768481872,16.957644429037234
7,57,7,67,4.910882186978234,25.385079842244117
8,56,8,74,7.309145204686873,8.975561293737552
9,39,9,84,71.85316203257287,26.820843546510993
10,31,10,39,4.998917040066044,8.735756221022504
10,41,10,62,12.541943513785792,15.9299084030217
11,36,11,76,11.60980064500914,35.01154061913579
12,31,12,67,14.14452869438949,16.991902296560134
13,31,13,53,13.770735213233548,17.026160164083038
13,52,13,68,1.7453742542470374,26.48133160330546
14,39,14,62,26.07985760985604,26.001081629111347
14,63,14,74,8.177556745132549,8.907045558691758
15,31,15,62,15.992578015148862,11.650849143294266
16,24,16,70,16.7620922855275,8.048776577482858
17,34,17,86,91.43874159164235,29.91180137241766
18,31,18,56,14.107093397237437,8.290403943060536
19,31,19,66,12.616240179536794,8.39317754568399
20,29,20,68,4.8245294135876975,8.632982618399042
21,36,21,74,19.79363450733661,9.04407702883811
22,26,22,82,30.92906835871696,8.080092803888915
23,29,23,81,37.17540557341918,16.421825169802716
24,31,24,67,15.13960155728599,8.290403943060536
25,37,25,71,7.71933647536867,17.402996706944442
26,31,26,54,12.413192225348004,17.094675899183592
26,54,26,68,2.2987098893241846,27.063715351359022
27,30,27,66,12.9411631093408,17.094675899183592
28,35,28,74,16.000663925592807,26.995199616313233
29,34,29,76,52.54175144012128,16.862433619401763
30,23,30,87,28.042066700790013,10.164957108217722
31,31,31,52,14.461254192907036,17.026160164083038
32,31,32,67,14.961470762039664,17.128933766706485
